PLT_CN,hybrid_class,source
611077912126144,Not LSOG,v5
611077917126144,Not LSOG,v5
611077924126144,Not LSOG,v5
611077928126144,Not LSOG,v5
611077929126144,Not LSOG,v5
611077931126144,Transitioning LS,v5
611077934126144,Not LSOG,v5
611077935126144,Not LSOG,v5
611077936126144,Not LSOG,v5
611077940126144,Not LSOG,v5
611077944126144,Not LSOG,v5
611077949126144,Transitioning LS,v5
611077952126144,Not LSOG,v5
611077954126144,Not LSOG,v5
611077955126144,Not LSOG,v5
611077956126144,Not LSOG,v5
611077959126144,Not LSOG,v5
611077962126144,Transitioning LS,v5
611077963126144,Not LSOG,v5
611077964126144,Not LSOG,v5
611077965126144,LS,v5
611077966126144,Not LSOG,v5
611077967126144,Not LSOG,v5
611077974126144,Not LSOG,v5
611077977126144,Not LSOG,v5
611077978126144,LS,v5
611077979126144,Not LSOG,v5
611077981126144,Not LSOG,v5
611077982126144,Not LSOG,v5
611077985126144,Not LSOG,v5
611077986126144,Transitioning LS,v5
611077988126144,Not LSOG,v5
611078002126144,Not LSOG,v5
611078004126144,Transitioning LS,v5
611078005126144,Not LSOG,v5
611078006126144,Not LSOG,v5
611078007126144,Not LSOG,v5
611078010126144,Not LSOG,v5
611078015126144,Not LSOG,v5
611078017126144,Not LSOG,v5
611078018126144,Not LSOG,v5
611078019126144,Transitioning LS,v5
611078024126144,Not LSOG,v5
611078025126144,Not LSOG,v5
611078026126144,Not LSOG,v5
611078027126144,Not LSOG,v5
618642389126144,Not LSOG,v5
618642390126144,LS,v5
618642391126144,Not LSOG,v5
618642392126144,Not LSOG,v5
618642393126144,Not LSOG,v5
618642395126144,Transitioning LS,v5
618642396126144,Not LSOG,v5
618642398126144,Not LSOG,v5
618642399126144,Not LSOG,v5
618642400126144,Not LSOG,v5
618642402126144,Not LSOG,v5
618642405126144,Not LSOG,v5
618642406126144,Not LSOG,v5
618642409126144,Not LSOG,v5
618642410126144,Not LSOG,v5
618642411126144,LS,v5
618642412126144,Transitioning LS,v5
618642413126144,Not LSOG,v5
618642414126144,Not LSOG,v5
618642415126144,Not LSOG,v5
618642416126144,Not LSOG,v5
618642418126144,Transitioning LS,v5
618642419126144,Not LSOG,v5
618642420126144,Not LSOG,v5
618642421126144,Not LSOG,v5
618642422126144,Transitioning LS,v5
618642424126144,Not LSOG,v5
618642425126144,Not LSOG,v5
618642426126144,Not LSOG,v5
618642427126144,Not LSOG,v5
618642430126144,Transitioning LS,v5
618642432126144,Transitioning LS,v5
618642433126144,Not LSOG,v5
618642434126144,Not LSOG,v5
618642436126144,Not LSOG,v5
618642437126144,Transitioning LS,v5
618642438126144,Not LSOG,v5
618642439126144,Transitioning LS,v5
618642441126144,Not LSOG,v5
618642442126144,Not LSOG,v5
618642443126144,Not LSOG,v5
618642444126144,Not LSOG,v5
618642447126144,LS,v5
618642449126144,Not LSOG,v5
618642450126144,Transitioning LS,v5
618642451126144,Transitioning LS,v5
618642452126144,Not LSOG,v5
618642454126144,Not LSOG,v5
618642455126144,Not LSOG,v5
618642456126144,LS,v5
618642457126144,Not LSOG,v5
618642460126144,Transitioning LS,v5
618642461126144,Not LSOG,v5
618642463126144,Not LSOG,v5
618642464126144,Not LSOG,v5
618642465126144,Not LSOG,v5
618642467126144,Transitioning LS,v5
618642471126144,Transitioning LS,v5
618642472126144,Not LSOG,v5
618642473126144,Not LSOG,v5
618642474126144,Not LSOG,v5
618642475126144,Not LSOG,v5
618642476126144,Transitioning LS,v5
618642477126144,Not LSOG,v5
618642478126144,Not LSOG,v5
618642479126144,Not LSOG,v5
618642480126144,Transitioning LS,v5
618642482126144,Not LSOG,v5
618642483126144,Not LSOG,v5
618642484126144,Transitioning LS,v5
618642485126144,Not LSOG,v5
618642486126144,Not LSOG,v5
618642488126144,Not LSOG,v5
618642490126144,Not LSOG,v5
618642491126144,Transitioning LS,v5
618642492126144,Not LSOG,v5
618642493126144,Not LSOG,v5
618642494126144,Not LSOG,v5
618642495126144,Transitioning LS,v5
618642496126144,Transitioning LS,v5
618642497126144,Not LSOG,v5
618642498126144,Not LSOG,v5
618642500126144,Transitioning LS,v5
618642501126144,Not LSOG,v5
618642502126144,Not LSOG,v5
618642503126144,Not LSOG,v5
618642506126144,Not LSOG,v5
618642508126144,Not LSOG,v5
618642509126144,Not LSOG,v5
618642510126144,Not LSOG,v5
618642511126144,Transitioning LS,v5
618642512126144,Not LSOG,v5
618642513126144,Not LSOG,v5
618642514126144,Not LSOG,v5
618642515126144,LS,v5
618642516126144,Not LSOG,v5
618642518126144,Not LSOG,v5
618642519126144,Not LSOG,v5
618642520126144,Not LSOG,v5
618642521126144,Transitioning LS,v5
618642523126144,Not LSOG,v5
618642524126144,Not LSOG,v5
618642526126144,Not LSOG,v5
618642533126144,Not LSOG,v5
618642537126144,Not LSOG,v5
618642538126144,Not LSOG,v5
618642539126144,Transitioning LS,v5
618642540126144,Not LSOG,v5
618642541126144,Transitioning LS,v5
618642542126144,Transitioning LS,v5
618642543126144,Transitioning LS,v5
618642544126144,Not LSOG,v5
618642545126144,Transitioning LS,v5
618642546126144,Not LSOG,v5
618642547126144,Not LSOG,v5
618642548126144,Not LSOG,v5
618642549126144,Not LSOG,v5
618642550126144,Transitioning LS,v5
618642551126144,Not LSOG,v5
618642552126144,Not LSOG,v5
618642553126144,Not LSOG,v5
618642554126144,Transitioning LS,v5
62153442010538,Not LSOG,v4
62153651010538,Not LSOG,v4
62154844010538,Not LSOG,v4
62155102010538,Not LSOG,v4
62155519010538,Not LSOG,v4
62156128010538,Not LSOG,v4
62156473010538,Not LSOG,v4
62156755010538,Not LSOG,v4
62156876010538,Not LSOG,v4
62157697010538,Not LSOG,v4
62157976010538,Not LSOG,v4
62158154010538,Not LSOG,v4
62158687010538,Not LSOG,v4
62158812010538,Not LSOG,v4
62159278010538,Not LSOG,v4
62159832010538,Not LSOG,v4
62160519010538,Not LSOG,v4
62161219010538,Not LSOG,v4
62162157010538,Transitioning LS,v4
62163491010538,Not LSOG,v4
62163883010538,Not LSOG,v4
62164681010538,Not LSOG,v4
62164726010538,Transitioning LS,v4
62164851010538,Not LSOG,v4
62165699010538,Not LSOG,v4
62166173010538,Not LSOG,v4
62166450010538,LS,v4
62166816010538,Not LSOG,v4
62167182010538,Not LSOG,v4
62167290010538,Transitioning LS,v4
62167694010538,Not LSOG,v4
62168328010538,Not LSOG,v4
62168590010538,Not LSOG,v4
62168862010538,Not LSOG,v4
62168991010538,Not LSOG,v4
62229921010538,Not LSOG,v4
62230080010538,Not LSOG,v4
62230211010538,Not LSOG,v4
62230310010538,Not LSOG,v4
62230401010538,Not LSOG,v4
62230511010538,Transitioning LS,v4
62230616010538,Not LSOG,v4
62230731010538,Not LSOG,v4
62230840010538,Not LSOG,v4
62230949010538,Not LSOG,v4
62231122010538,Not LSOG,v4
62231243010538,Not LSOG,v4
62231371010538,Not LSOG,v4
62231435010538,LS,v4
62231572010538,Not LSOG,v4
62231695010538,Not LSOG,v4
62231778010538,Not LSOG,v4
62231882010538,Not LSOG,v4
62232042010538,Not LSOG,v4
62232175010538,Not LSOG,v4
62232284010538,Not LSOG,v4
62232460010538,Not LSOG,v4
62232612010538,Not LSOG,v4
62232710010538,LS,v4
62232851010538,Not LSOG,v4
62232970010538,Not LSOG,v4
62233033010538,Not LSOG,v4
62233227010538,Not LSOG,v4
62233481010538,Not LSOG,v4
62233578010538,Not LSOG,v4
62233700010538,Not LSOG,v4
62233728010538,Not LSOG,v4
62233882010538,Not LSOG,v4
62233979010538,Not LSOG,v4
62234072010538,Not LSOG,v4
62234215010538,Not LSOG,v4
62234354010538,Not LSOG,v4
62234419010538,Not LSOG,v4
62234584010538,Not LSOG,v4
62234707010538,Not LSOG,v4
62234846010538,Not LSOG,v4
62235016010538,Not LSOG,v4
62235231010538,Not LSOG,v4
62235442010538,Not LSOG,v4
62235569010538,Transitioning LS,v4
62235836010538,Not LSOG,v4
62235917010538,Not LSOG,v4
62236022010538,Not LSOG,v4
62236129010538,Transitioning LS,v4
62236370010538,Transitioning LS,v4
62236571010538,Not LSOG,v4
62236684010538,Not LSOG,v4
62236773010538,Not LSOG,v4
62236887010538,Not LSOG,v4
62236979010538,Not LSOG,v4
62237072010538,Not LSOG,v4
62237207010538,Not LSOG,v4
62237345010538,Not LSOG,v4
62237560010538,Not LSOG,v4
62237690010538,Not LSOG,v4
62237823010538,Not LSOG,v4
62237908010538,Not LSOG,v4
62238103010538,Transitioning LS,v4
62238257010538,Not LSOG,v4
62238426010538,Not LSOG,v4
62238479010538,Not LSOG,v4
62238610010538,Not LSOG,v4
62238652010538,Not LSOG,v4
62238770010538,Not LSOG,v4
62238876010538,Not LSOG,v4
62238997010538,Not LSOG,v4
62239112010538,Not LSOG,v4
62239254010538,Not LSOG,v4
62239320010538,Not LSOG,v4
62239436010538,Not LSOG,v4
62239571010538,Transitioning LS,v4
62239784010538,Not LSOG,v4
62239913010538,Not LSOG,v4
62240035010538,Transitioning LS,v4
62240271010538,Not LSOG,v4
62240404010538,Not LSOG,v4
62240519010538,Not LSOG,v4
62240649010538,Not LSOG,v4
62240778010538,Not LSOG,v4
62240890010538,Not LSOG,v4
62241027010538,Not LSOG,v4
62241177010538,Not LSOG,v4
62241342010538,Not LSOG,v4
62241470010538,Not LSOG,v4
62241642010538,Not LSOG,v4
62241735010538,Not LSOG,v4
62241886010538,Not LSOG,v4
62241997010538,Not LSOG,v4
62242110010538,Not LSOG,v4
62242178010538,Not LSOG,v4
62242291010538,Not LSOG,v4
62242384010538,Not LSOG,v4
62242449010538,LS,v4
62242550010538,Not LSOG,v4
62242626010538,Not LSOG,v4
62242763010538,Not LSOG,v4
62242832010538,Not LSOG,v4
62242959010538,Not LSOG,v4
62243090010538,Not LSOG,v4
62243237010538,Not LSOG,v4
62243358010538,Not LSOG,v4
62243468010538,LS,v4
62243612010538,Not LSOG,v4
62243719010538,Transitioning LS,v4
62243832010538,Not LSOG,v4
62243981010538,Not LSOG,v4
62244109010538,Not LSOG,v4
62244300010538,Not LSOG,v4
62244442010538,Not LSOG,v4
62244536010538,LS,v4
62244615010538,Not LSOG,v4
62244710010538,Not LSOG,v4
62244893010538,Not LSOG,v4
62245004010538,Not LSOG,v4
62245075010538,Transitioning LS,v4
62245212010538,Not LSOG,v4
62245235010538,Not LSOG,v4
62245363010538,Not LSOG,v4
62245456010538,Not LSOG,v4
62245537010538,Not LSOG,v4
62245662010538,Not LSOG,v4
62245777010538,Not LSOG,v4
62245929010538,Not LSOG,v4
62245990010538,Not LSOG,v4
62246130010538,Not LSOG,v4
62246245010538,Not LSOG,v4
62246414010538,Not LSOG,v4
62272249010538,Not LSOG,v4
62272349010538,Not LSOG,v4
62272434010538,Not LSOG,v4
62272489010538,Not LSOG,v4
62272599010538,Not LSOG,v4
62272689010538,Not LSOG,v4
62272730010538,Not LSOG,v4
62272803010538,Not LSOG,v4
62272936010538,Not LSOG,v4
62273034010538,Not LSOG,v4
62273116010538,Not LSOG,v4
62273219010538,Not LSOG,v4
62273322010538,Transitioning LS,v4
62273547010538,Not LSOG,v4
62273660010538,Not LSOG,v4
62273768010538,Not LSOG,v4
62273863010538,Not LSOG,v4
62273992010538,Transitioning LS,v4
62274149010538,Transitioning LS,v4
62274280010538,Not LSOG,v4
62274403010538,Not LSOG,v4
62274524010538,LS,v4
62274663010538,Not LSOG,v4
62274804010538,Not LSOG,v4
62274915010538,Not LSOG,v4
62274980010538,Not LSOG,v4
62275105010538,Not LSOG,v4
62275173010538,Not LSOG,v4
62275273010538,Not LSOG,v4
62275386010538,Not LSOG,v4
62275506010538,Not LSOG,v4
62275584010538,Not LSOG,v4
62275752010538,Not LSOG,v4
62275865010538,Not LSOG,v4
62276013010538,Not LSOG,v4
62276075010538,Not LSOG,v4
62276129010538,Not LSOG,v4
62276219010538,Not LSOG,v4
62276374010538,Not LSOG,v4
62276521010538,Not LSOG,v4
62276662010538,Not LSOG,v4
62276765010538,Not LSOG,v4
62276874010538,Not LSOG,v4
62277003010538,Not LSOG,v4
62277159010538,Not LSOG,v4
62277318010538,Not LSOG,v4
62277368010538,Not LSOG,v4
62277496010538,Transitioning LS,v4
62277724010538,Not LSOG,v4
62277888010538,Transitioning LS,v4
62277990010538,Not LSOG,v4
62278140010538,Not LSOG,v4
62278211010538,Not LSOG,v4
62278376010538,Not LSOG,v4
62278531010538,Not LSOG,v4
62278627010538,Not LSOG,v4
62278779010538,Not LSOG,v4
62278866010538,Not LSOG,v4
62278911010538,Not LSOG,v4
62278970010538,Not LSOG,v4
62279177010538,Not LSOG,v4
62279274010538,Not LSOG,v4
62279370010538,Not LSOG,v4
62279475010538,Not LSOG,v4
62279592010538,Not LSOG,v4
62279646010538,Not LSOG,v4
62279824010538,Not LSOG,v4
62279884010538,Not LSOG,v4
62279993010538,Not LSOG,v4
62280042010538,Not LSOG,v4
62280215010538,Not LSOG,v4
62280355010538,Not LSOG,v4
62280519010538,Not LSOG,v4
62280620010538,Not LSOG,v4
62280721010538,Transitioning LS,v4
62280844010538,Not LSOG,v4
62280879010538,Not LSOG,v4
62280928010538,Not LSOG,v4
62280962010538,Not LSOG,v4
62281065010538,Not LSOG,v4
62281168010538,Not LSOG,v4
62281259010538,Not LSOG,v4
62281346010538,Not LSOG,v4
62281456010538,Transitioning LS,v4
62281562010538,Not LSOG,v4
62281709010538,Not LSOG,v4
62281827010538,Not LSOG,v4
62281951010538,Transitioning LS,v4
62282048010538,Not LSOG,v4
62282145010538,Not LSOG,v4
62282244010538,Not LSOG,v4
62282379010538,Not LSOG,v4
62282470010538,Not LSOG,v4
62282555010538,Not LSOG,v4
62282722010538,Transitioning LS,v4
62282875010538,Not LSOG,v4
62282957010538,Not LSOG,v4
62283111010538,Not LSOG,v4
62283208010538,Not LSOG,v4
62283245010538,Not LSOG,v4
62283369010538,Not LSOG,v4
62283443010538,Not LSOG,v4
62283588010538,Not LSOG,v4
62283696010538,Not LSOG,v4
62283743010538,Not LSOG,v4
62283878010538,Transitioning LS,v4
62284007010538,Not LSOG,v4
62284060010538,Not LSOG,v4
62284101010538,Not LSOG,v4
62284221010538,Not LSOG,v4
62284358010538,Not LSOG,v4
62284488010538,Not LSOG,v4
62284581010538,Transitioning LS,v4
62284750010538,Not LSOG,v4
62284860010538,Transitioning LS,v4
62284972010538,Transitioning LS,v4
62285121010538,Not LSOG,v4
62285254010538,Not LSOG,v4
62285339010538,Not LSOG,v4
62285474010538,LS,v4
62285607010538,Not LSOG,v4
62285741010538,Not LSOG,v4
62285878010538,Not LSOG,v4
62285975010538,Not LSOG,v4
62286064010538,Transitioning LS,v4
62286163010538,Not LSOG,v4
62286246010538,Not LSOG,v4
62286382010538,Transitioning LS,v4
63289972010538,Transitioning LS,v4
64248902010538,Not LSOG,v4
64248962010538,Not LSOG,v4
64249128010538,Not LSOG,v4
64249251010538,Not LSOG,v4
64249405010538,Not LSOG,v4
64249508010538,Not LSOG,v4
64249623010538,Not LSOG,v4
64249715010538,Not LSOG,v4
64249828010538,Not LSOG,v4
64249939010538,Not LSOG,v4
64250079010538,Not LSOG,v4
64250200010538,Not LSOG,v4
64250313010538,Transitioning LS,v4
64250438010538,Transitioning LS,v4
64250653010538,Not LSOG,v4
64250820010538,Not LSOG,v4
64250946010538,Not LSOG,v4
64251039010538,Not LSOG,v4
64251134010538,Not LSOG,v4
64251276010538,Not LSOG,v4
64251494010538,Not LSOG,v4
64251642010538,Not LSOG,v4
64251750010538,Not LSOG,v4
64251907010538,Not LSOG,v4
64252041010538,Not LSOG,v4
64252213010538,Not LSOG,v4
64252289010538,Not LSOG,v4
64252366010538,Not LSOG,v4
64252542010538,Not LSOG,v4
64252697010538,Not LSOG,v4
64252802010538,Not LSOG,v4
64252912010538,Not LSOG,v4
64252960010538,Not LSOG,v4
64253021010538,Not LSOG,v4
64253127010538,Not LSOG,v4
64253203010538,Not LSOG,v4
64253252010538,Not LSOG,v4
64253343010538,Not LSOG,v4
64253409010538,Not LSOG,v4
64253576010538,Not LSOG,v4
64253700010538,Not LSOG,v4
64253808010538,Not LSOG,v4
64253880010538,Not LSOG,v4
64253994010538,Not LSOG,v4
64254067010538,Not LSOG,v4
64254127010538,Not LSOG,v4
64254188010538,Not LSOG,v4
64254367010538,Not LSOG,v4
64254392010538,Transitioning LS,v4
64254488010538,Not LSOG,v4
64254629010538,Not LSOG,v4
64254717010538,Not LSOG,v4
64254837010538,Transitioning LS,v4
64254980010538,Not LSOG,v4
64255035010538,Not LSOG,v4
64255138010538,Not LSOG,v4
64255235010538,Transitioning LS,v4
64255321010538,Not LSOG,v4
64255420010538,Not LSOG,v4
64255521010538,Not LSOG,v4
64255656010538,Not LSOG,v4
64255787010538,Not LSOG,v4
64255936010538,Not LSOG,v4
64256117010538,Transitioning LS,v4
64256228010538,Not LSOG,v4
64256371010538,Not LSOG,v4
64256438010538,Not LSOG,v4
64256564010538,Not LSOG,v4
64256656010538,Not LSOG,v4
64256723010538,Not LSOG,v4
64256861010538,Not LSOG,v4
64256922010538,Transitioning LS,v4
64256997010538,Transitioning LS,v4
64257100010538,Not LSOG,v4
64257132010538,Not LSOG,v4
64257252010538,Not LSOG,v4
64257389010538,Not LSOG,v4
64257476010538,Not LSOG,v4
64257605010538,Not LSOG,v4
64257675010538,Not LSOG,v4
64257766010538,Not LSOG,v4
64257875010538,Not LSOG,v4
64258019010538,Not LSOG,v4
64258130010538,Not LSOG,v4
64258305010538,Not LSOG,v4
64258348010538,Not LSOG,v4
64258391010538,Not LSOG,v4
64258534010538,Not LSOG,v4
64258693010538,Not LSOG,v4
64258836010538,Not LSOG,v4
64258958010538,Not LSOG,v4
64259082010538,Not LSOG,v4
64259164010538,Not LSOG,v4
64259265010538,Not LSOG,v4
64259362010538,Not LSOG,v4
64259448010538,Not LSOG,v4
64259673010538,Not LSOG,v4
64259758010538,Not LSOG,v4
64259883010538,Not LSOG,v4
64259914010538,Not LSOG,v4
64260040010538,Not LSOG,v4
64260066010538,Not LSOG,v4
64260093010538,Not LSOG,v4
64260282010538,Not LSOG,v4
64260305010538,Not LSOG,v4
64260424010538,Not LSOG,v4
64260490010538,Not LSOG,v4
64260603010538,Not LSOG,v4
64260734010538,Not LSOG,v4
64260802010538,Not LSOG,v4
64260868010538,Not LSOG,v4
64261006010538,Not LSOG,v4
64261049010538,Not LSOG,v4
64261142010538,Not LSOG,v4
64261307010538,Not LSOG,v4
64261442010538,Not LSOG,v4
64261526010538,Not LSOG,v4
64261697010538,Not LSOG,v4
64261748010538,Not LSOG,v4
64261779010538,Not LSOG,v4
64261922010538,Not LSOG,v4
64262047010538,Not LSOG,v4
64262204010538,Not LSOG,v4
64262289010538,Not LSOG,v4
64262409010538,Not LSOG,v4
64262540010538,Not LSOG,v4
64262647010538,Not LSOG,v4
64262742010538,Not LSOG,v4
64262865010538,Not LSOG,v4
64263036010538,Not LSOG,v4
64263200010538,Not LSOG,v4
64263308010538,Not LSOG,v4
64263423010538,Not LSOG,v4
64263570010538,Not LSOG,v4
64263606010538,Not LSOG,v4
64263737010538,Not LSOG,v4
64263887010538,Not LSOG,v4
64264010010538,Not LSOG,v4
64264143010538,Not LSOG,v4
64264199010538,Not LSOG,v4
64264371010538,Not LSOG,v4
64264546010538,Not LSOG,v4
64264670010538,Transitioning LS,v4
64264839010538,Not LSOG,v4
64264964010538,Not LSOG,v4
64265089010538,Not LSOG,v4
64265173010538,Not LSOG,v4
64265236010538,Not LSOG,v4
64265304010538,Not LSOG,v4
64265391010538,Not LSOG,v4
64265442010538,Not LSOG,v4
64265488010538,Not LSOG,v4
64265512010538,Not LSOG,v4
64265643010538,Not LSOG,v4
64265752010538,Not LSOG,v4
64265845010538,Not LSOG,v4
64265934010538,Not LSOG,v4
64265961010538,Not LSOG,v4
64266075010538,Not LSOG,v4
64266204010538,Not LSOG,v4
64266339010538,Not LSOG,v4
64266452010538,Not LSOG,v4
64266509010538,Not LSOG,v4
64266552010538,Not LSOG,v4
64266650010538,Not LSOG,v4
64266711010538,Not LSOG,v4
64266821010538,Not LSOG,v4
64266896010538,Not LSOG,v4
64266957010538,Not LSOG,v4
64267048010538,Not LSOG,v4
64267115010538,Not LSOG,v4
64267158010538,Transitioning LS,v4
64267269010538,Not LSOG,v4
64267358010538,Not LSOG,v4
64267439010538,Not LSOG,v4
64267498010538,Not LSOG,v4
64267615010538,Not LSOG,v4
64267711010538,Not LSOG,v4
64267823010538,Not LSOG,v4
64267855010538,Not LSOG,v4
64268018010538,Not LSOG,v4
64268129010538,Not LSOG,v4
64268204010538,Not LSOG,v4
64268265010538,Not LSOG,v4
64268343010538,Not LSOG,v4
64268522010538,Not LSOG,v4
64268633010538,Not LSOG,v4
64268768010538,Transitioning LS,v4
64268933010538,Transitioning LS,v4
64269127010538,Not LSOG,v4
64269216010538,Not LSOG,v4
64269312010538,Not LSOG,v4
64269439010538,Not LSOG,v4
64269550010538,Not LSOG,v4
64269699010538,Not LSOG,v4
64269802010538,Not LSOG,v4
64269829010538,Not LSOG,v4
64269972010538,Not LSOG,v4
64270082010538,Not LSOG,v4
64270230010538,Not LSOG,v4
64270327010538,Not LSOG,v4
64270428010538,Not LSOG,v4
64270537010538,Not LSOG,v4
64270665010538,Not LSOG,v4
64270806010538,Transitioning LS,v4
64271009010538,Transitioning LS,v4
64271172010538,Transitioning LS,v4
64271317010538,Transitioning LS,v4
64271526010538,Not LSOG,v4
64271664010538,Not LSOG,v4
64271734010538,Transitioning LS,v4
64271853010538,Transitioning LS,v4
64271994010538,Transitioning LS,v4
64272155010538,Not LSOG,v4
64272265010538,Not LSOG,v4
64272334010538,Not LSOG,v4
64272475010538,Transitioning LS,v4
64272596010538,Not LSOG,v4
64272659010538,Not LSOG,v4
64272774010538,Not LSOG,v4
64272934010538,Not LSOG,v4
64273015010538,Not LSOG,v4
64273081010538,Not LSOG,v4
64273208010538,Not LSOG,v4
64273383010538,Not LSOG,v4
64273437010538,Not LSOG,v4
64273602010538,Not LSOG,v4
64273667010538,Not LSOG,v4
64273754010538,Not LSOG,v4
64273907010538,Not LSOG,v4
64274031010538,Not LSOG,v4
64274128010538,Not LSOG,v4
64274255010538,Not LSOG,v4
64274356010538,Not LSOG,v4
64274473010538,Not LSOG,v4
64274503010538,Not LSOG,v4
64274616010538,Not LSOG,v4
64274754010538,LS,v4
64274882010538,Not LSOG,v4
64274997010538,Not LSOG,v4
64275088010538,Not LSOG,v4
64275190010538,Not LSOG,v4
64275302010538,Not LSOG,v4
64275460010538,Not LSOG,v4
64275591010538,Not LSOG,v4
64275700010538,LS,v4
64275785010538,Not LSOG,v4
64275833010538,Not LSOG,v4
64275940010538,OG,v4
64276055010538,Not LSOG,v4
64276174010538,Not LSOG,v4
64276281010538,Not LSOG,v4
64276351010538,Not LSOG,v4
64276474010538,Not LSOG,v4
64276609010538,Not LSOG,v4
64276708010538,Not LSOG,v4
64276807010538,Not LSOG,v4
64276936010538,Not LSOG,v4
64277043010538,Not LSOG,v4
64277160010538,Not LSOG,v4
64277278010538,Not LSOG,v4
64277424010538,Not LSOG,v4
64277547010538,Not LSOG,v4
64277620010538,Not LSOG,v4
64277683010538,Not LSOG,v4
64277710010538,Not LSOG,v4
64277832010538,Not LSOG,v4
64277885010538,Not LSOG,v4
64277931010538,Not LSOG,v4
64278066010538,Not LSOG,v4
64278199010538,Not LSOG,v4
64278310010538,Not LSOG,v4
64278394010538,Not LSOG,v4
64278491010538,Not LSOG,v4
64278612010538,Not LSOG,v4
64278709010538,Not LSOG,v4
64278871010538,Not LSOG,v4
64278967010538,Transitioning LS,v4
64279125010538,Not LSOG,v4
64279199010538,Not LSOG,v4
64279342010538,Not LSOG,v4
64279515010538,Not LSOG,v4
64279563010538,Not LSOG,v4
64279781010538,Transitioning LS,v4
64279883010538,Not LSOG,v4
64279991010538,Not LSOG,v4
64280132010538,Not LSOG,v4
64280314010538,Not LSOG,v4
64280377010538,Not LSOG,v4
64280412010538,Not LSOG,v4
64280518010538,Not LSOG,v4
64280547010538,Not LSOG,v4
64280602010538,Not LSOG,v4
64280725010538,Not LSOG,v4
64280832010538,Not LSOG,v4
64280899010538,Not LSOG,v4
64281015010538,Not LSOG,v4
64281102010538,Not LSOG,v4
64281188010538,Not LSOG,v4
64281281010538,Not LSOG,v4
64281389010538,Not LSOG,v4
64281485010538,Not LSOG,v4
64281519010538,Not LSOG,v4
64281638010538,Not LSOG,v4
64281678010538,Not LSOG,v4
64281829010538,Not LSOG,v4
64281861010538,Not LSOG,v4
64281974010538,Not LSOG,v4
64282064010538,Not LSOG,v4
64282125010538,Not LSOG,v4
64282222010538,Not LSOG,v4
64282325010538,Not LSOG,v4
64282447010538,Not LSOG,v4
64282533010538,Not LSOG,v4
64282615010538,Not LSOG,v4
64282663010538,Transitioning LS,v4
64282731010538,Not LSOG,v4
64282844010538,Not LSOG,v4
64282862010538,Not LSOG,v4
64282890010538,Not LSOG,v4
64282995010538,Transitioning LS,v4
64283182010538,Not LSOG,v4
64283297010538,Not LSOG,v4
64283349010538,Not LSOG,v4
64283469010538,Not LSOG,v4
64283598010538,Not LSOG,v4
64283690010538,Not LSOG,v4
64283787010538,Not LSOG,v4
64283836010538,Not LSOG,v4
64283974010538,Not LSOG,v4
64284009010538,Not LSOG,v4
64284123010538,Not LSOG,v4
64284214010538,Not LSOG,v4
64284254010538,Not LSOG,v4
64284299010538,Not LSOG,v4
64284496010538,Not LSOG,v4
64284624010538,Not LSOG,v4
64284718010538,Not LSOG,v4
64284837010538,Not LSOG,v4
64284955010538,Not LSOG,v4
65136133010538,Not LSOG,v4
65136250010538,Not LSOG,v4
65136366010538,Not LSOG,v4
65136583010538,Not LSOG,v4
65136738010538,Not LSOG,v4
65136847010538,Not LSOG,v4
65136902010538,Not LSOG,v4
65136933010538,Not LSOG,v4
65137029010538,Not LSOG,v4
65137067010538,Not LSOG,v4
65137114010538,Not LSOG,v4
65137195010538,Not LSOG,v4
65137270010538,Not LSOG,v4
65137661010538,Not LSOG,v4
65137718010538,Not LSOG,v4
65137786010538,Not LSOG,v4
65137837010538,Not LSOG,v4
65137961010538,Not LSOG,v4
65138102010538,Not LSOG,v4
65138251010538,Not LSOG,v4
65138340010538,Not LSOG,v4
65138463010538,Not LSOG,v4
65138624010538,Not LSOG,v4
65138733010538,Not LSOG,v4
65138752010538,Not LSOG,v4
65138834010538,Not LSOG,v4
65138948010538,Not LSOG,v4
65139049010538,Not LSOG,v4
65139204010538,Not LSOG,v4
65139319010538,Not LSOG,v4
65139348010538,Not LSOG,v4
65139398010538,Not LSOG,v4
65139485010538,Not LSOG,v4
65139521010538,Not LSOG,v4
65139574010538,Not LSOG,v4
65139697010538,Not LSOG,v4
65139827010538,Not LSOG,v4
65139940010538,Not LSOG,v4
65139964010538,Not LSOG,v4
65140021010538,Not LSOG,v4
65140115010538,Not LSOG,v4
65140169010538,Not LSOG,v4
65140245010538,Not LSOG,v4
65140334010538,Not LSOG,v4
65140741010538,Not LSOG,v4
65140805010538,Not LSOG,v4
65140924010538,Transitioning LS,v4
65140997010538,Not LSOG,v4
65141076010538,Not LSOG,v4
65141181010538,Not LSOG,v4
65141290010538,Transitioning LS,v4
65141415010538,Not LSOG,v4
65141538010538,Not LSOG,v4
65141679010538,Not LSOG,v4
65141815010538,Not LSOG,v4
65141907010538,Not LSOG,v4
65141934010538,Not LSOG,v4
65142065010538,Not LSOG,v4
65142219010538,Not LSOG,v4
65142285010538,Not LSOG,v4
65142380010538,Not LSOG,v4
65142500010538,Not LSOG,v4
65142769010538,Not LSOG,v4
65142891010538,Not LSOG,v4
65143022010538,Not LSOG,v4
65143146010538,Transitioning LS,v4
65143406010538,Not LSOG,v4
65143565010538,Not LSOG,v4
