PLT_CN,INVYR,state,v4_total,v4_class
1287087163290487,2024,ME,4,Transitioning LS
1287087164290487,2024,ME,0,Not LSOG
1287087165290487,2024,ME,3,Not LSOG
1287087166290487,2024,ME,1,Not LSOG
1287087167290487,2024,ME,4,Transitioning LS
1287087168290487,2024,ME,0,Not LSOG
1287087169290487,2024,ME,5,Transitioning LS
1287087170290487,2024,ME,0,Not LSOG
1287087171290487,2024,ME,5,Transitioning LS
1287087172290487,2024,ME,1,Not LSOG
1287087173290487,2024,ME,0,Not LSOG
1287087174290487,2024,ME,0,Not LSOG
1287087175290487,2024,ME,2,Not LSOG
1287087176290487,2024,ME,0,Not LSOG
1287087177290487,2024,ME,1,Not LSOG
1287087178290487,2024,ME,1,Not LSOG
1287087179290487,2024,ME,0,Not LSOG
1287087182290487,2024,ME,0,Not LSOG
1287087184290487,2024,ME,0,Not LSOG
1287087185290487,2024,ME,2,Not LSOG
1287087186290487,2024,ME,2,Not LSOG
1287087187290487,2024,ME,2,Not LSOG
1287087188290487,2024,ME,0,Not LSOG
1287087189290487,2024,ME,3,Not LSOG
1287087190290487,2024,ME,1,Not LSOG
1287087191290487,2024,ME,2,Not LSOG
1287087192290487,2024,ME,0,Not LSOG
1287087193290487,2024,ME,1,Not LSOG
1287087194290487,2024,ME,0,Not LSOG
1287087195290487,2024,ME,3,Not LSOG
1287087196290487,2024,ME,1,Not LSOG
1287087197290487,2024,ME,1,Not LSOG
1287087198290487,2024,ME,0,Not LSOG
1287087199290487,2024,ME,1,Not LSOG
1287087200290487,2024,ME,2,Not LSOG
1287087201290487,2024,ME,5,Transitioning LS
1287087202290487,2024,ME,0,Not LSOG
1287087203290487,2024,ME,3,Not LSOG
1287087204290487,2024,ME,0,Not LSOG
1287087205290487,2024,ME,3,Not LSOG
1287087206290487,2024,ME,3,Not LSOG
1287087207290487,2024,ME,2,Not LSOG
1287087208290487,2024,ME,1,Not LSOG
1287087209290487,2024,ME,2,Not LSOG
1287087211290487,2024,ME,0,Not LSOG
1287087212290487,2024,ME,0,Not LSOG
1287087213290487,2024,ME,3,Not LSOG
1287087216290487,2024,ME,0,Not LSOG
1287087217290487,2024,ME,0,Not LSOG
1287087218290487,2024,ME,1,Not LSOG
1287087219290487,2024,ME,0,Not LSOG
1287087220290487,2024,ME,0,Not LSOG
1287087221290487,2024,ME,4,Transitioning LS
1287087222290487,2024,ME,1,Not LSOG
1287087223290487,2024,ME,2,Not LSOG
1287087224290487,2024,ME,0,Not LSOG
1287087225290487,2024,ME,0,Not LSOG
1287087226290487,2024,ME,1,Not LSOG
1287087227290487,2024,ME,0,Not LSOG
1287087228290487,2024,ME,1,Not LSOG
1287087229290487,2024,ME,0,Not LSOG
1287087230290487,2024,ME,2,Not LSOG
1287087231290487,2024,ME,1,Not LSOG
1287087232290487,2024,ME,1,Not LSOG
1287087233290487,2024,ME,2,Not LSOG
1287087234290487,2024,ME,2,Not LSOG
1287087235290487,2024,ME,0,Not LSOG
1287087236290487,2024,ME,4,Transitioning LS
1287087237290487,2024,ME,6,LS
1287087238290487,2024,ME,0,Not LSOG
1287087239290487,2024,ME,2,Not LSOG
1287087240290487,2024,ME,4,Transitioning LS
1287087243290487,2024,ME,5,Transitioning LS
1287087244290487,2024,ME,3,Not LSOG
1287087246290487,2024,ME,2,Not LSOG
1287087247290487,2024,ME,3,Not LSOG
1287087248290487,2024,ME,2,Not LSOG
1287087249290487,2024,ME,2,Not LSOG
1287087250290487,2024,ME,0,Not LSOG
1287087251290487,2024,ME,1,Not LSOG
1287087253290487,2024,ME,0,Not LSOG
1287087254290487,2024,ME,4,Transitioning LS
1287087255290487,2024,ME,2,Not LSOG
1287087256290487,2024,ME,1,Not LSOG
1287087257290487,2024,ME,4,Transitioning LS
1287087258290487,2024,ME,0,Not LSOG
1287087259290487,2024,ME,4,Transitioning LS
1287087260290487,2024,ME,1,Not LSOG
1287087261290487,2024,ME,4,Transitioning LS
1287087262290487,2024,ME,2,Not LSOG
1287087264290487,2024,ME,1,Not LSOG
1287087265290487,2024,ME,1,Not LSOG
1287087266290487,2024,ME,1,Not LSOG
1287087267290487,2024,ME,1,Not LSOG
1287087268290487,2024,ME,0,Not LSOG
1287087269290487,2024,ME,6,LS
1287087270290487,2024,ME,2,Not LSOG
1287087271290487,2024,ME,3,Not LSOG
1287087272290487,2024,ME,2,Not LSOG
1287087273290487,2024,ME,0,Not LSOG
1287087274290487,2024,ME,3,Not LSOG
1287087275290487,2024,ME,1,Not LSOG
1287087276290487,2024,ME,0,Not LSOG
1287087277290487,2024,ME,1,Not LSOG
1287087278290487,2024,ME,0,Not LSOG
1287087279290487,2024,ME,1,Not LSOG
1287087280290487,2024,ME,1,Not LSOG
1287087281290487,2024,ME,3,Not LSOG
1287087282290487,2024,ME,0,Not LSOG
1287087283290487,2024,ME,2,Not LSOG
1287087284290487,2024,ME,1,Not LSOG
1287087285290487,2024,ME,4,Transitioning LS
1287087286290487,2024,ME,1,Not LSOG
1287087288290487,2024,ME,1,Not LSOG
1287087289290487,2024,ME,0,Not LSOG
1287087290290487,2024,ME,2,Not LSOG
1287087291290487,2024,ME,0,Not LSOG
1287087292290487,2024,ME,5,Transitioning LS
1287087293290487,2024,ME,5,Transitioning LS
4031746020004,2006,NY,0,Not LSOG
9361180020004,2012,NY,2,Not LSOG
9706281010661,1993,NY,5,Transitioning LS
9706336010661,1993,NY,0,Not LSOG
9706371010661,1993,NY,0,Not LSOG
9706442010661,1993,NY,4,Transitioning LS
9706528010661,1993,NY,3,Not LSOG
9706593010661,1993,NY,2,Not LSOG
9706644010661,1993,NY,0,Not LSOG
9706701010661,1993,NY,3,Not LSOG
9706775010661,1993,NY,2,Not LSOG
9706874010661,1993,NY,2,Not LSOG
9706967010661,1993,NY,0,Not LSOG
9706979010661,1993,NY,2,Not LSOG
9707034010661,1993,NY,3,Not LSOG
9707097010661,1993,NY,0,Not LSOG
9707137010661,1993,NY,1,Not LSOG
9707184010661,1993,NY,1,Not LSOG
9707223010661,1993,NY,1,Not LSOG
9707241010661,1993,NY,0,Not LSOG
9707284010661,1993,NY,1,Not LSOG
9707327010661,1993,NY,0,Not LSOG
9707341010661,1993,NY,1,Not LSOG
9707405010661,1993,NY,3,Not LSOG
9707467010661,1993,NY,2,Not LSOG
9707506010661,1993,NY,0,Not LSOG
9707544010661,1993,NY,1,Not LSOG
9707596010661,1993,NY,1,Not LSOG
9707635010661,1993,NY,4,Transitioning LS
9707698010661,1993,NY,0,Not LSOG
9707748010661,1993,NY,0,Not LSOG
9707796010661,1993,NY,0,Not LSOG
9707852010661,1993,NY,0,Not LSOG
9707860010661,1993,NY,1,Not LSOG
9707914010661,1993,NY,1,Not LSOG
9707969010661,1993,NY,0,Not LSOG
9707975010661,1993,NY,0,Not LSOG
9708045010661,1993,NY,0,Not LSOG
9708094010661,1993,NY,2,Not LSOG
9708151010661,1993,NY,3,Not LSOG
9708238010661,1993,NY,1,Not LSOG
9708320010661,1993,NY,0,Not LSOG
9708350010661,1993,NY,1,Not LSOG
9708417010661,1993,NY,0,Not LSOG
9708481010661,1993,NY,0,Not LSOG
9708515010661,1993,NY,3,Not LSOG
9708597010661,1993,NY,4,Transitioning LS
9708681010661,1993,NY,2,Not LSOG
9708738010661,1993,NY,1,Not LSOG
9708795010661,1993,NY,2,Not LSOG
9708841010661,1993,NY,0,Not LSOG
9708915010661,1993,NY,1,Not LSOG
9708953010661,1993,NY,2,Not LSOG
9708990010661,1993,NY,0,Not LSOG
9709038010661,1993,NY,1,Not LSOG
9709088010661,1993,NY,0,Not LSOG
9709132010661,1993,NY,0,Not LSOG
9709177010661,1993,NY,0,Not LSOG
9709226010661,1993,NY,0,Not LSOG
9709265010661,1993,NY,2,Not LSOG
9709311010661,1993,NY,1,Not LSOG
9709360010661,1993,NY,1,Not LSOG
9709408010661,1993,NY,0,Not LSOG
9709438010661,1993,NY,0,Not LSOG
9709474010661,1993,NY,0,Not LSOG
9709496010661,1993,NY,0,Not LSOG
9709548010661,1993,NY,0,Not LSOG
9709594010661,1993,NY,1,Not LSOG
9709641010661,1993,NY,0,Not LSOG
9709676010661,1993,NY,2,Not LSOG
9709711010661,1993,NY,0,Not LSOG
9709720010661,1993,NY,1,Not LSOG
9709779010661,1993,NY,1,Not LSOG
9709827010661,1993,NY,0,Not LSOG
9709843010661,1993,NY,2,Not LSOG
9709907010661,1993,NY,0,Not LSOG
9709923010661,1993,NY,1,Not LSOG
9709968010661,1993,NY,1,Not LSOG
9709994010661,1993,NY,3,Not LSOG
9710058010661,1993,NY,0,Not LSOG
9710097010661,1993,NY,1,Not LSOG
9710134010661,1993,NY,0,Not LSOG
9710147010661,1993,NY,1,Not LSOG
9710196010661,1993,NY,0,Not LSOG
9710240010661,1993,NY,0,Not LSOG
9710288010661,1993,NY,2,Not LSOG
9710331010661,1993,NY,1,Not LSOG
9710388010661,1993,NY,0,Not LSOG
9710403010661,1993,NY,0,Not LSOG
9710452010661,1993,NY,0,Not LSOG
9710491010661,1993,NY,0,Not LSOG
9710514010661,1993,NY,0,Not LSOG
9710544010661,1993,NY,1,Not LSOG
9710590010661,1993,NY,2,Not LSOG
9710626010661,1993,NY,1,Not LSOG
9710704010661,1993,NY,1,Not LSOG
9710792010661,1993,NY,0,Not LSOG
9710856010661,1993,NY,0,Not LSOG
9710896010661,1993,NY,0,Not LSOG
9710959010661,1993,NY,2,Not LSOG
9711015010661,1993,NY,1,Not LSOG
9711084010661,1993,NY,1,Not LSOG
9711145010661,1993,NY,2,Not LSOG
9711238010661,1993,NY,1,Not LSOG
9711306010661,1993,NY,3,Not LSOG
9711381010661,1993,NY,0,Not LSOG
9711459010661,1993,NY,5,Transitioning LS
9711509010661,1993,NY,0,Not LSOG
9711563010661,1993,NY,1,Not LSOG
9711618010661,1993,NY,2,Not LSOG
9711683010661,1993,NY,1,Not LSOG
9711752010661,1993,NY,1,Not LSOG
9711815010661,1993,NY,1,Not LSOG
9711885010661,1993,NY,1,Not LSOG
9711932010661,1993,NY,2,Not LSOG
9711993010661,1993,NY,1,Not LSOG
9712054010661,1993,NY,1,Not LSOG
9712123010661,1993,NY,0,Not LSOG
9712220010661,1993,NY,2,Not LSOG
9712305010661,1993,NY,2,Not LSOG
9712371010661,1993,NY,4,Transitioning LS
9712426010661,1993,NY,2,Not LSOG
9712500010661,1993,NY,0,Not LSOG
9712554010661,1993,NY,4,Transitioning LS
9712623010661,1993,NY,0,Not LSOG
9712682010661,1993,NY,2,Not LSOG
9712735010661,1993,NY,1,Not LSOG
9712780010661,1993,NY,0,Not LSOG
9712799010661,1993,NY,2,Not LSOG
9712854010661,1993,NY,0,Not LSOG
9712866010661,1993,NY,5,Transitioning LS
9712930010661,1993,NY,1,Not LSOG
9712976010661,1993,NY,1,Not LSOG
9713036010661,1993,NY,0,Not LSOG
9713055010661,1993,NY,2,Not LSOG
9713112010661,1993,NY,1,Not LSOG
9713155010661,1993,NY,0,Not LSOG
9713187010661,1993,NY,4,Transitioning LS
9713253010661,1993,NY,1,Not LSOG
9713310010661,1993,NY,0,Not LSOG
9713320010661,1993,NY,3,Not LSOG
9713388010661,1993,NY,0,Not LSOG
9713428010661,1993,NY,5,Transitioning LS
9713486010661,1993,NY,0,Not LSOG
9713523010661,1993,NY,0,Not LSOG
9713572010661,1993,NY,2,Not LSOG
9713630010661,1993,NY,2,Not LSOG
9713680010661,1993,NY,1,Not LSOG
9713731010661,1993,NY,2,Not LSOG
9713779010661,1993,NY,2,Not LSOG
9713824010661,1993,NY,2,Not LSOG
9713897010661,1993,NY,1,Not LSOG
9713951010661,1993,NY,0,Not LSOG
9713997010661,1993,NY,1,Not LSOG
9714053010661,1993,NY,1,Not LSOG
9714104010661,1993,NY,3,Not LSOG
9714157010661,1993,NY,2,Not LSOG
9714211010661,1993,NY,2,Not LSOG
9714262010661,1993,NY,0,Not LSOG
9714300010661,1993,NY,1,Not LSOG
9714364010661,1993,NY,0,Not LSOG
9714393010661,1993,NY,1,Not LSOG
9714449010661,1993,NY,0,Not LSOG
9714486010661,1993,NY,0,Not LSOG
9714533010661,1993,NY,3,Not LSOG
9714605010661,1993,NY,0,Not LSOG
9714621010661,1993,NY,0,Not LSOG
9714657010661,1993,NY,1,Not LSOG
9714768010661,1993,NY,1,Not LSOG
9714788010661,1993,NY,3,Not LSOG
9714833010661,1993,NY,0,Not LSOG
9714879010661,1993,NY,3,Not LSOG
9714943010661,1993,NY,1,Not LSOG
9715004010661,1993,NY,3,Not LSOG
9715085010661,1993,NY,1,Not LSOG
9715119010661,1993,NY,4,Transitioning LS
9715152010661,1993,NY,0,Not LSOG
9715201010661,1993,NY,1,Not LSOG
9715272010661,1993,NY,1,Not LSOG
9715324010661,1993,NY,1,Not LSOG
9715400010661,1993,NY,0,Not LSOG
9715491010661,1993,NY,3,Not LSOG
9715585010661,1993,NY,1,Not LSOG
9715639010661,1993,NY,1,Not LSOG
9715693010661,1993,NY,1,Not LSOG
9715748010661,1993,NY,1,Not LSOG
9715810010661,1993,NY,3,Not LSOG
9715874010661,1993,NY,3,Not LSOG
9715925010661,1993,NY,0,Not LSOG
9715982010661,1993,NY,3,Not LSOG
9716057010661,1993,NY,1,Not LSOG
9716104010661,1993,NY,0,Not LSOG
9716139010661,1993,NY,2,Not LSOG
9716188010661,1993,NY,0,Not LSOG
9716203010661,1993,NY,0,Not LSOG
9716227010661,1993,NY,0,Not LSOG
9716250010661,1993,NY,2,Not LSOG
9716287010661,1993,NY,1,Not LSOG
9716328010661,1993,NY,0,Not LSOG
9716351010661,1993,NY,0,Not LSOG
9716385010661,1993,NY,2,Not LSOG
9716461010661,1993,NY,2,Not LSOG
9716518010661,1993,NY,2,Not LSOG
9716571010661,1993,NY,0,Not LSOG
9716607010661,1993,NY,1,Not LSOG
9716647010661,1993,NY,0,Not LSOG
9716679010661,1993,NY,1,Not LSOG
9716716010661,1993,NY,2,Not LSOG
9716771010661,1993,NY,0,Not LSOG
9716809010661,1993,NY,1,Not LSOG
9716862010661,1993,NY,4,Transitioning LS
9716913010661,1993,NY,0,Not LSOG
9716939010661,1993,NY,0,Not LSOG
9716981010661,1993,NY,0,Not LSOG
9717038010661,1993,NY,0,Not LSOG
9717065010661,1993,NY,0,Not LSOG
9717101010661,1993,NY,0,Not LSOG
9717149010661,1993,NY,0,Not LSOG
9717180010661,1993,NY,0,Not LSOG
9717216010661,1993,NY,3,Not LSOG
9717284010661,1993,NY,1,Not LSOG
9717343010661,1993,NY,3,Not LSOG
9717392010661,1993,NY,1,Not LSOG
9717411010661,1993,NY,0,Not LSOG
9717444010661,1993,NY,0,Not LSOG
9717497010661,1993,NY,0,Not LSOG
9717536010661,1993,NY,2,Not LSOG
9717584010661,1993,NY,1,Not LSOG
9717640010661,1993,NY,0,Not LSOG
9717682010661,1993,NY,1,Not LSOG
9717718010661,1993,NY,0,Not LSOG
9717736010661,1993,NY,3,Not LSOG
9717791010661,1993,NY,0,Not LSOG
9717813010661,1993,NY,2,Not LSOG
9717873010661,1993,NY,4,Transitioning LS
9717935010661,1993,NY,1,Not LSOG
9717980010661,1993,NY,0,Not LSOG
9718041010661,1993,NY,2,Not LSOG
9718110010661,1993,NY,2,Not LSOG
9718153010661,1993,NY,0,Not LSOG
9718184010661,1993,NY,0,Not LSOG
9718233010661,1993,NY,1,Not LSOG
9718281010661,1993,NY,1,Not LSOG
9718322010661,1993,NY,1,Not LSOG
9718369010661,1993,NY,1,Not LSOG
9718420010661,1993,NY,1,Not LSOG
9718469010661,1993,NY,0,Not LSOG
9718492010661,1993,NY,0,Not LSOG
9718546010661,1993,NY,0,Not LSOG
9718577010661,1993,NY,0,Not LSOG
9718644010661,1993,NY,0,Not LSOG
9718679010661,1993,NY,0,Not LSOG
9718719010661,1993,NY,0,Not LSOG
9718738010661,1993,NY,0,Not LSOG
9718754010661,1993,NY,2,Not LSOG
9718821010661,1993,NY,0,Not LSOG
9718860010661,1993,NY,3,Not LSOG
9718930010661,1993,NY,0,Not LSOG
9718987010661,1993,NY,2,Not LSOG
9719028010661,1993,NY,0,Not LSOG
9719074010661,1993,NY,5,Transitioning LS
9719120010661,1993,NY,0,Not LSOG
9719191010661,1993,NY,1,Not LSOG
9719255010661,1993,NY,0,Not LSOG
9719277010661,1993,NY,4,Transitioning LS
9719349010661,1993,NY,2,Not LSOG
9719390010661,1993,NY,0,Not LSOG
9719433010661,1993,NY,0,Not LSOG
9719454010661,1993,NY,0,Not LSOG
9719503010661,1993,NY,0,Not LSOG
9719544010661,1993,NY,3,Not LSOG
9719610010661,1993,NY,2,Not LSOG
9719648010661,1993,NY,1,Not LSOG
9719677010661,1993,NY,2,Not LSOG
9719723010661,1993,NY,0,Not LSOG
9719735010661,1993,NY,1,Not LSOG
9719773010661,1993,NY,2,Not LSOG
9719830010661,1993,NY,0,Not LSOG
9719870010661,1993,NY,1,Not LSOG
9719893010661,1993,NY,0,Not LSOG
9719932010661,1993,NY,1,Not LSOG
9719973010661,1993,NY,1,Not LSOG
9720056010661,1993,NY,0,Not LSOG
9720070010661,1993,NY,1,Not LSOG
9720120010661,1993,NY,0,Not LSOG
9720161010661,1993,NY,2,Not LSOG
9720218010661,1993,NY,2,Not LSOG
9720259010661,1993,NY,1,Not LSOG
9720301010661,1993,NY,0,Not LSOG
9720377010661,1993,NY,1,Not LSOG
9720430010661,1993,NY,0,Not LSOG
9720458010661,1993,NY,1,Not LSOG
9720520010661,1993,NY,0,Not LSOG
9720548010661,1993,NY,0,Not LSOG
9720555010661,1993,NY,2,Not LSOG
9720651010661,1993,NY,0,Not LSOG
9720672010661,1993,NY,3,Not LSOG
9720736010661,1993,NY,0,Not LSOG
9720752010661,1993,NY,2,Not LSOG
9720815010661,1993,NY,0,Not LSOG
9720851010661,1993,NY,3,Not LSOG
9720918010661,1993,NY,2,Not LSOG
9720988010661,1993,NY,2,Not LSOG
9721060010661,1993,NY,1,Not LSOG
9721144010661,1993,NY,1,Not LSOG
9721199010661,1993,NY,1,Not LSOG
9721241010661,1993,NY,0,Not LSOG
9721277010661,1993,NY,0,Not LSOG
9721292010661,1993,NY,1,Not LSOG
9721336010661,1993,NY,1,Not LSOG
9721400010661,1993,NY,1,Not LSOG
9721455010661,1993,NY,0,Not LSOG
9721465010661,1993,NY,2,Not LSOG
9721507010661,1993,NY,0,Not LSOG
9721542010661,1993,NY,1,Not LSOG
9721598010661,1993,NY,1,Not LSOG
9721643010661,1993,NY,2,Not LSOG
9721735010661,1993,NY,2,Not LSOG
9721783010661,1993,NY,2,Not LSOG
9721832010661,1993,NY,0,Not LSOG
9721842010661,1993,NY,1,Not LSOG
9721914010661,1993,NY,3,Not LSOG
9721981010661,1993,NY,4,Transitioning LS
9722021010661,1993,NY,2,Not LSOG
9722078010661,1993,NY,1,Not LSOG
9722105010661,1993,NY,0,Not LSOG
9722145010661,1993,NY,3,Not LSOG
9722191010661,1993,NY,0,Not LSOG
9722253010661,1993,NY,0,Not LSOG
9722274010661,1993,NY,0,Not LSOG
9722296010661,1993,NY,1,Not LSOG
9722342010661,1993,NY,1,Not LSOG
9722400010661,1993,NY,2,Not LSOG
9722444010661,1993,NY,0,Not LSOG
9722476010661,1993,NY,0,Not LSOG
9722509010661,1993,NY,0,Not LSOG
9722543010661,1993,NY,0,Not LSOG
9722570010661,1993,NY,0,Not LSOG
9722574010661,1993,NY,1,Not LSOG
9722644010661,1993,NY,1,Not LSOG
9722692010661,1993,NY,0,Not LSOG
9722726010661,1993,NY,1,Not LSOG
9722752010661,1993,NY,4,Transitioning LS
9722804010661,1993,NY,3,Not LSOG
9722866010661,1993,NY,0,Not LSOG
9722874010661,1993,NY,1,Not LSOG
9722933010661,1993,NY,0,Not LSOG
9722979010661,1993,NY,0,Not LSOG
9722993010661,1993,NY,0,Not LSOG
9723052010661,1993,NY,0,Not LSOG
9723086010661,1993,NY,1,Not LSOG
9723170010661,1993,NY,0,Not LSOG
9723199010661,1993,NY,0,Not LSOG
9723243010661,1993,NY,0,Not LSOG
9723292010661,1993,NY,4,Transitioning LS
9723366010661,1993,NY,2,Not LSOG
9723440010661,1993,NY,3,Not LSOG
9723509010661,1993,NY,1,Not LSOG
9723561010661,1993,NY,0,Not LSOG
9723576010661,1993,NY,3,Not LSOG
9723642010661,1993,NY,1,Not LSOG
9723659010661,1993,NY,1,Not LSOG
9723717010661,1993,NY,3,Not LSOG
9723777010661,1993,NY,0,Not LSOG
9723832010661,1993,NY,1,Not LSOG
9723865010661,1993,NY,0,Not LSOG
9723890010661,1993,NY,0,Not LSOG
9723910010661,1993,NY,0,Not LSOG
9723939010661,1993,NY,0,Not LSOG
9723959010661,1993,NY,2,Not LSOG
9724011010661,1993,NY,1,Not LSOG
9724064010661,1993,NY,1,Not LSOG
9724116010661,1993,NY,1,Not LSOG
9724164010661,1993,NY,0,Not LSOG
9724196010661,1993,NY,2,Not LSOG
9724231010661,1993,NY,0,Not LSOG
9724278010661,1993,NY,0,Not LSOG
9724287010661,1993,NY,0,Not LSOG
9724326010661,1993,NY,0,Not LSOG
9724354010661,1993,NY,0,Not LSOG
9724382010661,1993,NY,0,Not LSOG
9724398010661,1993,NY,1,Not LSOG
9724448010661,1993,NY,0,Not LSOG
9724511010661,1993,NY,0,Not LSOG
9724547010661,1993,NY,3,Not LSOG
9724586010661,1993,NY,3,Not LSOG
9724657010661,1993,NY,2,Not LSOG
9724726010661,1993,NY,2,Not LSOG
9724824010661,1993,NY,1,Not LSOG
9724891010661,1993,NY,1,Not LSOG
9724944010661,1993,NY,0,Not LSOG
9725004010661,1993,NY,1,Not LSOG
9725079010661,1993,NY,3,Not LSOG
9725132010661,1993,NY,2,Not LSOG
9725188010661,1993,NY,1,Not LSOG
9725242010661,1993,NY,1,Not LSOG
9725288010661,1993,NY,0,Not LSOG
9725336010661,1993,NY,0,Not LSOG
9725394010661,1993,NY,0,Not LSOG
9725439010661,1993,NY,0,Not LSOG
9725455010661,1993,NY,0,Not LSOG
9725467010661,1993,NY,0,Not LSOG
9725484010661,1993,NY,4,Transitioning LS
9725556010661,1993,NY,4,Transitioning LS
9725622010661,1993,NY,1,Not LSOG
9725663010661,1993,NY,2,Not LSOG
9725719010661,1993,NY,0,Not LSOG
9725743010661,1993,NY,0,Not LSOG
9725771010661,1993,NY,3,Not LSOG
9725825010661,1993,NY,1,Not LSOG
9725849010661,1993,NY,2,Not LSOG
9725892010661,1993,NY,0,Not LSOG
9725935010661,1993,NY,1,Not LSOG
9725990010661,1993,NY,2,Not LSOG
9726046010661,1993,NY,3,Not LSOG
9726101010661,1993,NY,3,Not LSOG
9726144010661,1993,NY,0,Not LSOG
9726220010661,1993,NY,4,Transitioning LS
9726291010661,1993,NY,1,Not LSOG
9726335010661,1993,NY,3,Not LSOG
9726392010661,1993,NY,0,Not LSOG
9726420010661,1993,NY,1,Not LSOG
9726475010661,1993,NY,0,Not LSOG
9726518010661,1993,NY,2,Not LSOG
9726565010661,1993,NY,2,Not LSOG
9726624010661,1993,NY,0,Not LSOG
9726655010661,1993,NY,0,Not LSOG
9726710010661,1993,NY,2,Not LSOG
9726755010661,1993,NY,0,Not LSOG
9726775010661,1993,NY,0,Not LSOG
9726823010661,1993,NY,1,Not LSOG
9726866010661,1993,NY,1,Not LSOG
9726899010661,1993,NY,2,Not LSOG
9726947010661,1993,NY,2,Not LSOG
9726996010661,1993,NY,2,Not LSOG
9727047010661,1993,NY,0,Not LSOG
9727095010661,1993,NY,2,Not LSOG
9727142010661,1993,NY,0,Not LSOG
9727193010661,1993,NY,2,Not LSOG
9727241010661,1993,NY,0,Not LSOG
9727279010661,1993,NY,0,Not LSOG
9727302010661,1993,NY,0,Not LSOG
9727357010661,1993,NY,1,Not LSOG
9727392010661,1993,NY,1,Not LSOG
9727428010661,1993,NY,0,Not LSOG
9727478010661,1993,NY,2,Not LSOG
9727538010661,1993,NY,3,Not LSOG
9727586010661,1993,NY,0,Not LSOG
9727634010661,1993,NY,1,Not LSOG
9727715010661,1993,NY,2,Not LSOG
9727782010661,1993,NY,4,Transitioning LS
9727900010661,1993,NY,0,Not LSOG
9727949010661,1993,NY,0,Not LSOG
9728013010661,1993,NY,1,Not LSOG
9728124010661,1993,NY,1,Not LSOG
9728224010661,1993,NY,0,Not LSOG
9728291010661,1993,NY,2,Not LSOG
9728393010661,1993,NY,4,Transitioning LS
9728507010661,1993,NY,0,Not LSOG
9728564010661,1993,NY,0,Not LSOG
9728625010661,1993,NY,0,Not LSOG
9728698010661,1993,NY,2,Not LSOG
9728771010661,1993,NY,2,Not LSOG
9728886010661,1993,NY,0,Not LSOG
9728963010661,1993,NY,2,Not LSOG
9729023010661,1993,NY,1,Not LSOG
9729087010661,1993,NY,3,Not LSOG
9729178010661,1993,NY,3,Not LSOG
9729252010661,1993,NY,0,Not LSOG
9729334010661,1993,NY,0,Not LSOG
9729394010661,1993,NY,2,Not LSOG
9729448010661,1993,NY,1,Not LSOG
9729500010661,1993,NY,2,Not LSOG
9729568010661,1993,NY,0,Not LSOG
9729606010661,1993,NY,0,Not LSOG
9729648010661,1993,NY,2,Not LSOG
9729705010661,1993,NY,2,Not LSOG
9729745010661,1993,NY,2,Not LSOG
9729818010661,1993,NY,1,Not LSOG
9729870010661,1993,NY,0,Not LSOG
9729903010661,1993,NY,0,Not LSOG
9729943010661,1993,NY,0,Not LSOG
9729996010661,1993,NY,1,Not LSOG
9730055010661,1993,NY,1,Not LSOG
9730107010661,1993,NY,0,Not LSOG
9730150010661,1993,NY,1,Not LSOG
9730208010661,1993,NY,4,Transitioning LS
9730267010661,1993,NY,2,Not LSOG
9730329010661,1993,NY,1,Not LSOG
9730377010661,1993,NY,0,Not LSOG
9730440010661,1993,NY,3,Not LSOG
9730499010661,1993,NY,2,Not LSOG
9730565010661,1993,NY,1,Not LSOG
9730612010661,1993,NY,0,Not LSOG
9730661010661,1993,NY,2,Not LSOG
9730706010661,1993,NY,3,Not LSOG
9730756010661,1993,NY,0,Not LSOG
9730789010661,1993,NY,0,Not LSOG
9730831010661,1993,NY,3,Not LSOG
9730904010661,1993,NY,2,Not LSOG
9730961010661,1993,NY,0,Not LSOG
9731003010661,1993,NY,0,Not LSOG
9731048010661,1993,NY,3,Not LSOG
9731116010661,1993,NY,0,Not LSOG
9731143010661,1993,NY,0,Not LSOG
9731170010661,1993,NY,1,Not LSOG
9731229010661,1993,NY,0,Not LSOG
9731251010661,1993,NY,3,Not LSOG
9731312010661,1993,NY,4,Transitioning LS
9731370010661,1993,NY,4,Transitioning LS
9731421010661,1993,NY,2,Not LSOG
9731470010661,1993,NY,1,Not LSOG
9731525010661,1993,NY,0,Not LSOG
9731566010661,1993,NY,1,Not LSOG
9731622010661,1993,NY,4,Transitioning LS
9731700010661,1993,NY,2,Not LSOG
9731750010661,1993,NY,2,Not LSOG
9731842010661,1993,NY,2,Not LSOG
9731885010661,1993,NY,1,Not LSOG
9731952010661,1993,NY,1,Not LSOG
9732038010661,1993,NY,1,Not LSOG
9732119010661,1993,NY,1,Not LSOG
9732194010661,1993,NY,2,Not LSOG
9732254010661,1993,NY,1,Not LSOG
9732324010661,1993,NY,0,Not LSOG
9732360010661,1993,NY,0,Not LSOG
9732408010661,1993,NY,0,Not LSOG
9732466010661,1993,NY,2,Not LSOG
9732515010661,1993,NY,2,Not LSOG
9732568010661,1993,NY,4,Transitioning LS
9732706010661,1993,NY,2,Not LSOG
9732767010661,1993,NY,2,Not LSOG
9732837010661,1993,NY,4,Transitioning LS
9732899010661,1993,NY,0,Not LSOG
9732964010661,1993,NY,2,Not LSOG
9733046010661,1993,NY,0,Not LSOG
9733107010661,1993,NY,1,Not LSOG
9733173010661,1993,NY,0,Not LSOG
9733231010661,1993,NY,4,Transitioning LS
