hexid,hagan,gedi,treemap,nvalid,disagree
864,0.220048899755501,0.0473664266767715,0.0490878314839195,5317,0.17268247307873
865,0.340598739495798,0.248091603053435,0.0275735294117647,3808,0.313025210084034
866,0.122358993202278,0.128499907287224,0.024618776410068,5443,0.103881130877156
867,0.100144352219415,0.0804763623240707,0.00649584987369181,5542,0.0936485023457235
868,0.155663780663781,0.0573593073593074,0.0138888888888889,5544,0.141774891774892
869,0.522493224932249,0.164189923885466,0.00813008130081301,5535,0.514363143631436
870,0.254059906171057,0.198979591836735,0.00396968603392277,5542,0.250090220137135
871,0.0501443001443001,0.00956333453626849,0.00216450216450216,5544,0.047979797979798
872,0.203154337213669,0.0489749430523918,0.00976342470897484,2663,0.193390912504694
883,0.266321243523316,0.16978516978517,0.00379965457685665,2895,0.262521588946459
884,0.416163832510514,0.284916201117318,0.0369354543792284,5469,0.379228378131285
885,0.137998056365403,0.353293413173653,0.0456754130223518,5145,0.307618000151301
886,0.0480151228733459,0.0563327032136106,0.0809073724007561,5290,0.0328922495274102
887,0.0588778146917682,0.15542413601922,0.0398671096345515,5418,0.115557026384669
888,0.0326637882485452,0.100668576886342,0.00994931481133846,5327,0.0907192620750035
889,0.0146553283879139,0.0126949582879942,0.0195404378505518,5527,0.00684547956255764
890,0.127529123237278,0.0378445084327437,0.04128346617617,4893,0.089684614804534
891,0.174531095755183,0.0688755020080321,0.0323790720631787,5065,0.142152023692004
892,0.10363537710255,0.0826536160957042,0.0191716404413095,5529,0.0844637366612407
893,0.0997474747474748,0.109848484848485,0.00523088023088023,5544,0.104617604617605
894,0.127751714182606,0.0862504511006857,0.00992421508480693,5542,0.117827499097799
895,0.31735118509137,0.0989309657546657,0.0195404378505518,5527,0.297810747240818
896,0.313721940622737,0.124242980363369,0.00995655322230268,5524,0.303765387400435
897,0.351292713794974,0.103134110787172,0.0108479479298499,5531,0.340444765865124
898,0.113677372789607,0.0241789967520751,0.00667629014796103,5542,0.107001082641646
899,0.297773654916512,0.0844155844155844,0.00185528756957328,2156,0.295918367346939
910,0.345289855072464,0.203420669577875,0.0036231884057971,5520,0.341666666666667
911,0.238103919781222,0.349908256880734,0.0428441203281677,5485,0.307064136552566
912,0.147801869902526,0.263053009166999,0.136463099263975,5027,0.126589909903024
913,0.0164003364171573,0.0693344746415579,0.0105130361648444,4756,0.0588214384767135
914,0.10811913504692,0.270083682008368,0.0148918808649531,4902,0.255191801143415
915,0.152276867030965,0.0416819012797075,0.0216757741347905,5490,0.130601092896175
916,0.253623188405797,0.075098814229249,0.140679660169915,4002,0.178524374176548
917,0.258469259723965,0.0430887372013652,0.0667084901714764,4782,0.2153805225226
918,0.258057764755128,0.0980101608806097,0.024905818334031,4778,0.233151946421097
919,0.0804640718562874,0.042849088517196,0.00879491017964072,5344,0.0716691616766467
920,0.202604651162791,0.152683295540438,0.0128372093023256,5375,0.189767441860465
921,0.158577878103837,0.0879709313444253,0.0146726862302483,5316,0.143905191873589
922,0.515156983038614,0.144378271070204,0.0207506315409599,5542,0.494406351497654
923,0.405645015379048,0.1480044345898,0.00542789940293107,5527,0.400217115976117
924,0.446428571428571,0.158008658008658,0.00703463203463204,5544,0.439393939393939
925,0.0736196319018405,0.0158873442859722,0.0010826416456153,5542,0.0725369902562252
926,0.474842767295598,0.0207547169811321,0.00314465408805031,1590,0.471698113207547
936,0.574523965856862,0.234976367319379,0.0157583716349311,1523,0.55876559422193
937,0.400979431929481,0.303488606573906,0.0207639569049951,5105,0.380215475024486
938,0.402117384843982,0.38670182708608,0.0603640416047548,5384,0.341753343239227
939,0.074835207444746,0.141539065567334,0.0721209771229159,5158,0.0694180884444183
940,0.0285662628819382,0.0997465604634323,0.00560477309708913,5531,0.0941417873663432
941,0.085010060362173,0.242728442728443,0.0211267605633803,3976,0.221601682165062
942,0.105051520482533,0.0482968988307067,0.0583061070620759,3979,0.0567546216518266
943,0.274956970740103,0.0763175158539252,0.0654044750430293,4648,0.209552495697074
944,0.208293384467881,0.0507975460122699,0.074784276126558,4172,0.157495838455611
945,0.270628814009021,0.0905125408942203,0.00689838153356328,3769,0.263730432475458
946,0.0525081198123421,0.0979223125564589,0.0021652832912306,5542,0.0957570292652283
947,0.132379248658318,0.051794453507341,0.00636056450009938,5031,0.126018684158219
948,0.354885316958642,0.0697462114296148,0.0137258443200289,5537,0.341159472638613
949,0.288239538239538,0.192640692640693,0.0340909090909091,5544,0.254148629148629
950,0.290088784200036,0.146017699115044,0.0157637253125566,5519,0.27432505888748
951,0.174846625766871,0.032479249368459,0.00721761097076868,5542,0.167629014796102
952,0.173944424395525,0.0187657885239986,0.00252616383976904,5542,0.171418260555756
953,0.190615835777126,0.0742913000977517,0,1023,0.190615835777126
963,0.360097323600973,0.18937048503612,0.0048661800486618,4110,0.355231143552311
964,0.351599852887091,0.338378176382661,0.0752114748069143,5438,0.276388378080177
965,0.156092843326886,0.13506695129051,0.148355899419729,5170,0.0210258920363755
966,0.0780626780626781,0.091259145167501,0.0376068376068376,5265,0.0536523075606634
967,0.113936149875741,0.214577259475219,0.0158669470464538,5231,0.198710312428765
968,0.284914637559474,0.0655784650630012,0.0713685978169605,3573,0.219336172496473
969,0.145756097560976,0.0489593657086224,0.0357073170731707,5125,0.110048780487805
970,0.273257023933403,0.0415512465373961,0.0786680541103018,4805,0.231705777396007
971,0.367326732673267,0.0955347871235722,0.0450495049504951,4040,0.322277227722772
972,0.128640220132997,0.0592820028341993,0.00963081861958266,4361,0.119009401513414
973,0.108020231213873,0.0578452639190166,0.00216763005780347,5536,0.105852601156069
974,0.139069264069264,0.068206423673764,0.00270562770562771,5544,0.136363636363636
975,0.630596338589813,0.084872873605268,0.0199383723037883,5517,0.610657966286025
976,0.247203175748827,0.146337062432335,0.0267051605918441,5542,0.220498015156983
977,0.449736411561534,0.103736754043503,0.00654426467914925,5501,0.443192146882385
978,0.237003610108303,0.0964595375722543,0.00685920577617329,5540,0.23014440433213
979,0.176046176046176,0.0183982683982684,0.00288600288600289,5544,0.173160173160173
980,0.366223908918406,0.123339658444023,0.00379506641366224,527,0.362428842504744
989,0.573149741824441,0.253787878787879,0.00172117039586919,581,0.571428571428572
990,0.102293747687754,0.146268095506674,0.00943396226415094,5406,0.136834133242523
991,0.191647080094016,0.157704146297302,0.0282046646176098,5531,0.163442415476406
992,0.0548907882241216,0.122480923498337,0.068945868945869,5265,0.0675901352742154
993,0.442494057414518,0.230372281607077,0.0475406838544524,5469,0.394953373560066
994,0.189245810055866,0.0613162878787879,0.0563314711359404,4296,0.132914338919925
995,0.0546387972130546,0.0116022099447514,0.0346534653465347,5454,0.0430365872683033
996,0.136595125500182,0.0237486298867373,0.0345580210985813,5498,0.112846495613445
997,0.25051999075572,0.106347305389222,0.0281950543101456,4327,0.222324936445574
998,0.229957415293464,0.0326025857223159,0.0122199592668024,5401,0.217737456026662
999,0.194792854427974,0.0830763299922899,0.0115925503610794,5262,0.183200304066895
1000,0.0571995669433418,0.08985925658607,0.00252616383976904,5542,0.087333092746301
1001,0.253911404335533,0.157433847325338,0.00961357210179076,5305,0.244297832233742
1002,0.272054843947321,0.129379562043796,0.0196644416381021,5543,0.252390402309219
1003,0.392998917358354,0.138758570913028,0.00920245398773006,5542,0.383796463370624
1004,0.386951021145852,0.166394779771615,0.00704861738658955,5533,0.379902403759263
1005,0.274449657163479,0.0510645976181884,0.00541320822807651,5542,0.269036448935402
1006,0.199421442777075,0.0448381847767131,0.00216958958596999,5531,0.197251853191105
1016,0.133636363636364,0.150374566051526,0.00418181818181818,5500,0.146192747869707
1017,0.145312201642162,0.134458672875437,0.0183311055948062,5237,0.126981096047355
1018,0.119298245614035,0.201874267864116,0.137621832358674,5130,0.0825760222500805
1019,0.211549139367018,0.0883126644118752,0.0790301684249491,5403,0.132518970942069
1020,0.54967978042086,0.140007457121551,0.0281793229643184,5465,0.521500457456542
1021,0.145740815502624,0.160437745199257,0.0290674202664514,4954,0.131370324932805
1022,0.0858585858585859,0.0173160173160173,0.0122655122655123,5544,0.0735930735930736
1023,0.4567318498539,0.0774566473988439,0.113733423241178,4449,0.379275202455056
1024,0.141703518554124,0.0935490157863964,0.0113439723130167,5201,0.130359546241107
1025,0.142057517853696,0.0717100078802207,0.0102296853889211,5181,0.131827832464775
1026,0.0445142223864056,0.0235971757710888,0.0123753232360547,5414,0.0321388991503509
1027,0.11214069591528,0.172981247608113,0.00548411497730711,5288,0.167497132630806
1028,0.338206099981953,0.0686097031136857,0.0111893160079408,5541,0.327016783974012
1029,0.267200582453586,0.11815668202765,0.0100109210047324,5494,0.257189661448853
1030,0.497560975609756,0.179164386060938,0.00596205962059621,5535,0.49159891598916
1031,0.498917358354385,0.268856008661133,0.0171418260555756,5542,0.481775532298809
1032,0.218073593073593,0.0788239538239538,0.00306637806637807,5544,0.215007215007215
1033,0.31665062560154,0.0209817131857555,0.00769971126082772,5195,0.308950914340712
1041,0.552590266875981,0.36734693877551,0.021978021978022,637,0.530612244897959
1042,0.504464285714286,0.476190476190476,0,224,0.504464285714286
1043,0.0160965794768612,0.0486250838363514,0.0120724346076459,2982,0.0365526492287056
1044,0.1414907056488,0.30232978147011,0.0277928171810143,5541,0.274536964289096
1045,0.257470400300695,0.234589371980676,0.0586355948130051,5321,0.19883480548769
1046,0.641340346775765,0.151673011420557,0.0685758815507501,5133,0.572764465225015
1047,0.655471916618413,0.166105054509415,0.093611271955221,5181,0.561860644663192
1048,0.0577617328519856,0.0175121863152194,0.00938628158844765,5540,0.0483754512635379
1049,0.2223090447353,0.0598647573587908,0.0283258448915804,5119,0.193983199843719
1050,0.282118217415626,0.13583760197306,0.0432593697557337,5363,0.238858847659892
1051,0.201269265639166,0.153214024835646,0.00870353581142339,5515,0.192565729827743
1052,0.237664635344997,0.207896857373086,0.00471790839394535,5087,0.232946726951052
1053,0.0769230769230769,0.0691127936323044,0.00650593187906621,5226,0.0704171450440107
1054,0.157248600830475,0.109104046242775,0.00613829211048926,5539,0.151110308719986
1055,0.164712249684287,0.145976181883796,0.00613386252931626,5543,0.15857838715497
1056,0.424756405629737,0.191086250451101,0.00793937206784554,5542,0.416817033561891
1057,0.627751714182606,0.280164363093015,0.00685673042223024,5542,0.620894983760375
1058,0.305846264886323,0.17542908762421,0.00487188740526886,5542,0.300974377481054
1059,0.222282510399711,0.090331942680936,0.00651112316874661,5529,0.215771387230964
1068,0.325730577334284,0.11023996198622,0.00974103112378237,4209,0.315989546210501
1069,0.174006908462867,0.186960276338515,0.00172711571675302,2316,0.185233160621762
1070,0.281907704189998,0.221577726218097,0.0098474608997876,5179,0.27206024329021
1071,0.212318570896911,0.292449286250939,0.0277260885746185,5374,0.264723197676321
1072,0.432592592592593,0.208012036862893,0.0766666666666667,5400,0.355925925925926
1073,0.684118333982094,0.257801629894653,0.0568314519268198,5138,0.627286882055274
1074,0.333333333333333,0.132311186825667,0.112544400822584,5349,0.22078893251075
1075,0.244382581030026,0.0901139137510171,0.0367866375024856,5029,0.20759594352754
1076,0.497101178230784,0.0531995456266566,0.0768655320740602,5347,0.443901632604127
1077,0.236350311469403,0.143441099962839,0.0170392085012825,5458,0.21931110296812
1078,0.234504322236528,0.193097014925373,0.00294279933787015,5437,0.231561522898657
1079,0.177717810331534,0.15960396039604,0.00558982266769468,5188,0.17212798766384
1080,0.0503246753246753,0.113656864513801,0.00649350649350649,5544,0.107163358020295
1081,0.269397329483941,0.20824295010846,0.00541320822807651,5542,0.263984121255864
1082,0.295831057709813,0.117009551800147,0.00455124704168942,5493,0.291279810668123
1083,0.52994227994228,0.177867056245435,0.00523088023088023,5544,0.5247113997114
1084,0.578244972577697,0.196320147194112,0.00749542961608775,5470,0.570749542961609
1085,0.490207373271889,0.268368136117556,0.0115207373271889,5208,0.4786866359447
1086,0.386787426744806,0.024513722355449,0.0255727224294086,3754,0.362273704389357
1094,0.362653208363374,0.247296322999279,0.00829127613554434,2774,0.35436193222783
1096,0.26105527638191,0.148743718592965,0.00653266331658292,3980,0.254522613065327
1097,0.233242999096658,0.435002711986983,0.0204155374887082,5535,0.414587174498274
1098,0.210191082802548,0.255639097744361,0.0265696087352138,5495,0.229069489009147
1099,0.584216965742251,0.168194414836922,0.0548531810766721,4904,0.529363784665579
1100,0.68859649122807,0.145993619816101,0.0681652046783626,5472,0.620431286549708
1101,0.273268801191363,0.0663065747811511,0.0772524199553239,5372,0.206962226410212
1102,0.549720267099802,0.0386281588447653,0.0624436022378632,5541,0.511092108255036
1103,0.160191493279322,0.0219290094777922,0.0778862088013257,5431,0.13826248380153
1104,0.380003758691975,0.228300094966762,0.0197331328697613,5321,0.360270625822214
1105,0.139568871026672,0.19966844722785,0.0137011326269638,5474,0.185967314600887
1106,0.0808099233856257,0.0620269521875577,0.00492520977745348,5482,0.0758847136081722
1107,0.22573078311079,0.279862865391555,0.0176831468783833,5542,0.262179718513172
1108,0.27870036101083,0.320137382501808,0.00649819494584838,5540,0.313639187555959
1109,0.4148455842514,0.0938469965309476,0.00288965143579556,5537,0.411955932815604
1110,0.667087693973295,0.271995507300637,0.00144352219415374,5542,0.665644171779141
1111,0.365847414234511,0.288952579468473,0.010752688172043,3906,0.355094726062468
1112,0.598690364826941,0.285714285714286,0.038821328344247,2138,0.559869036482694
1121,0.257121986851717,0.164012447373238,0.0109569028487947,5476,0.246165084002922
1122,0.247660187185025,0.281024531024531,0.0143988480921526,2778,0.266625682932378
1123,0.131563872446057,0.127906976744186,0.00496467443192668,5237,0.12659919801413
1124,0.251584857815613,0.325522252497729,0.0139467487773954,5521,0.311575503720334
1125,0.365573770491803,0.201949512621845,0.0946135831381733,4270,0.27096018735363
1126,0.52890625,0.188532952458682,0.050390625,5120,0.478515625
1127,0.211135213304411,0.0538684020245842,0.211135213304411,2766,0.157266811279826
1128,0.490429758035392,0.0694017711910356,0.0462260743950885,5538,0.444203683640303
1129,0.639695210449927,0.039140724558529,0.178701015965167,5512,0.600554485891398
1130,0.147535019101328,0.106737458806298,0.0718573767509551,5497,0.0756776423503729
1131,0.0985239852398524,0.193452380952381,0.00276752767527675,5420,0.190684853277104
1132,0.298762736535662,0.269485294117647,0.00855167394468704,5496,0.290211062590975
1133,0.178571428571429,0.111291486291486,0.0131673881673882,5544,0.16540404040404
1134,0.529411764705882,0.318837964633706,0.0119090581017683,5542,0.517502706604114
1135,0.26387131754925,0.106340579710145,0.010663292969456,5533,0.253208024579794
1136,0.57972582972583,0.2754329004329,0.00144300144300144,5544,0.578282828282828
1137,0.554412560909583,0.225958062183659,0.00216567406605306,5541,0.55224688684353
1147,0.287055667337358,0.110663983903421,0.0127431254191818,1491,0.274312541918176
1148,0.18961038961039,0.103896103896104,0.0346320346320346,1155,0.154978354978355
1149,0.18266593527153,0.207611474013064,0.00383982446516731,3646,0.203771649547897
1150,0.17052546808939,0.140708693860733,0.0118783974229917,4967,0.158647070666398
1151,0.177777777777778,0.126466447677147,0.0522222222222222,4500,0.125555555555556
1152,0.237926136363636,0.174563591022444,0.0532670454545455,4224,0.184659090909091
1153,0.24455205811138,0.164971521562246,0.0494350282485876,4956,0.195117029862793
1154,0.154556908861823,0.0410114747131322,0.191936161276774,4762,0.150924686563642
1155,0.703931871715891,0.137949836423119,0.138430875158543,5519,0.565982035292772
1156,0.269654798481836,0.052831554188529,0.099945779866257,5533,0.216823244293307
1157,0.12940507768094,0.115222392638037,0.117089806744979,5278,0.0141826850429029
1158,0.16260162601626,0.124697110904007,0.00480413895048041,5412,0.15779748706578
1159,0.0861632947976879,0.086681143684401,0.0178829479768786,5536,0.0687981957075224
1160,0.227354745579213,0.167989895344641,0.0137134608444605,5542,0.213641284734753
1161,0.417488134355604,0.243561442236939,0.00894487039065352,5478,0.408543263964951
1162,0.516146589259797,0.257418532677954,0.00489840348330914,5512,0.511248185776488
1163,0.562894784334958,0.152906330988523,0.0036094567767551,5541,0.559285327558203
1164,0.556270096463023,0.448275862068966,0,311,0.556270096463023
1174,0.190427698574338,0.0845953002610966,0.0203665987780041,3928,0.170061099796334
1175,0.203453453453453,0.155984555984556,0.0157657657657658,1332,0.187687687687688
1176,0.386276391554703,0.269607843137255,0.00551823416506718,4168,0.380758157389635
1177,0.124263839811543,0.111768184506209,0.00765606595995289,5094,0.11660777385159
1178,0.214137214137214,0.313845165435271,0.057024057024057,3367,0.256821108411214
1179,0.485927627800115,0.13186595280587,0.0363775607888187,5223,0.449550067011296
1180,0.202898550724638,0.107458912768647,0.261499684940139,3174,0.154040772171491
1181,0.34727718108159,0.171428571428571,0.0808366308648954,5307,0.266440550216695
1182,0.774614472123369,0.125462772521596,0.234480031633057,5058,0.649151699601773
1183,0.109766454352442,0.091324200913242,0.0834394904458599,4710,0.0263269639065818
1184,0.311259473114399,0.487998556217289,0.00775893179357633,5542,0.480239624423713
1185,0.134239130434783,0.197564521992003,0.00543478260869565,5520,0.192129739383307
1186,0.0881607530774801,0.0459165154264973,0.0114047791455467,5524,0.0767559739319334
1187,0.454348610609888,0.230602670516059,0.0032479249368459,5542,0.451100685673042
1188,0.492818504010446,0.23180439727066,0.00279798545047566,5361,0.49002051855997
1189,0.417558498095411,0.363171355498721,0.00399056774895701,5513,0.413567930346454
1190,0.425701839303001,0.0883825738607912,0.00605033881897386,4132,0.419651500484027
1202,0.391107078039927,0.203565581226123,0.00490018148820327,5510,0.386206896551724
1203,0.540050377833753,0.28397673188789,0.0236775818639799,1985,0.516372795969773
1204,0.16358024691358,0.184131736526946,0.0336700336700337,3564,0.150461702856912
1205,0.382867132867133,0.173628428927681,0.0696386946386946,3432,0.313228438228438
1206,0.503066378066378,0.184776713071777,0.0292207792207792,5544,0.473845598845599
1207,0.296419959191245,0.089239332096475,0.0617696160267112,5391,0.234650343164533
1208,0.445416666666667,0.236908783783784,0.0547916666666667,4800,0.390625
1209,0.431871574001566,0.108700020092425,0.0644087705559906,5108,0.367462803445576
1210,0.117817654522385,0.0704685797312023,0.080116005075222,5517,0.047349074791183
1211,0.162518037518038,0.136904761904762,0.0102813852813853,5544,0.152236652236652
1212,0.150702662721894,0.216241385732911,0.00869082840236686,5408,0.207550557330544
1213,0.0931071815229159,0.102129195236377,0.00757849151930711,5542,0.0945507037170696
1214,0.449338408555374,0.153539019963702,0.00435019032082654,5517,0.444988218234548
1215,0.669377194603585,0.422068190333458,0.0068379227499538,5411,0.662539271853632
1216,0.661059866160246,0.401704751541531,0.00687285223367698,5529,0.654187013926569
1217,0.0904645476772616,0.189349112426036,0.00488997555012225,409,0.184459136875913
1228,0.524904214559387,0.0366795366795367,0,522,0.524904214559387
1229,0.431960279514527,0.179435111685435,0.00606840750275837,5438,0.425891872011769
1230,0.208840775823184,0.110706978858832,0.01127649977447,4434,0.197564276048714
1231,0.198680636398913,0.0904771332409424,0.0430733410942957,5154,0.155607295304618
1232,0.394261424017003,0.153063481530635,0.0639744952178534,4705,0.33028692879915
1233,0.374718256949662,0.411453411453411,0.0208489857250188,5324,0.390604425728393
1234,0.424807903402854,0.27414616232097,0.0367727771679473,5466,0.388035126234907
1235,0.286198137171888,0.0646853146853147,0.0508044030482642,1181,0.235393734123624
1236,0.213496448303078,0.0764563106796117,0.0947119179163378,5068,0.137040137623466
1237,0.0671237820281487,0.101768314687838,0.076506676290148,5542,0.0346445326596896
1238,0.134461426491994,0.237571087873785,0.00982532751091703,5496,0.227745760362868
1239,0.0763981042654029,0.109620544269835,0.00909952606635071,5275,0.100521018203484
1240,0.2000407000407,0.210624224886317,0.049043549043549,4914,0.161580675842768
1241,0.284115523465704,0.190106517421917,0.00523465703971119,5540,0.278880866425993
1242,0.574675324675325,0.271743053049441,0.00414862914862915,5544,0.570526695526696
1243,0.643231519971083,0.30891950688905,0.00506054581601301,5533,0.63817097415507
1255,0.218557520365587,0.0734146829365873,0.017484601629247,5033,0.20107291873634
1256,0.197761194029851,0.176985616010006,0.0354477611940299,1608,0.162313432835821
1257,0.247420147420147,0.141386238071321,0.0223587223587224,4070,0.225061425061425
1258,0.208752093802345,0.150776531492666,0.0475293132328308,4776,0.161222780569514
1259,0.0564574314574315,0.171872179093699,0.00414862914862915,5544,0.16772354994507
1260,0.488985193210545,0.325921908893709,0.0220296135789094,5538,0.466955579631636
1261,0.134191940174491,0.136507267748051,0.0174491067719152,4814,0.119058160976136
1262,0.397803891350414,0.141760189013585,0.0312078597572722,5191,0.366596031593142
1263,0.167750090285302,0.0513191181785327,0.0395449620801734,5538,0.128205128205128
1264,0.22220186847408,0.270200625805264,0.00311412346583623,5459,0.267086502339428
1265,0.26488632262721,0.322988090941898,0.0193071093468062,5542,0.303680981595092
1266,0.227988010490821,0.248768472906404,0.00337204945672537,5338,0.245396423449679
1267,0.302445548337791,0.156649864288484,0.0149025601834161,5234,0.287542988154375
1268,0.359507870454134,0.303600506603944,0.00289487968156324,5527,0.356612990772571
1269,0.481344902386117,0.327936994093196,0.0086767895878525,4610,0.472668112798265
1270,0.424774056353004,0.174533479692645,0.00372142477405635,1881,0.421052631578947
1279,0.0936555891238671,0.0317220543806647,0.0120845921450151,662,0.081570996978852
1281,0.0647058823529412,0.167226890756303,0.00672268907563025,1190,0.160504201680672
1282,0.140859140859141,0.0100401606425703,0.00999000999000999,1001,0.130869130869131
1283,0.414489311163895,0.308769792935445,0.0213776722090261,1684,0.393111638954869
1284,0.411177644710579,0.110445775116434,0.0452428476380572,3006,0.365934797072522
1285,0.109123757904246,0.0769509324642405,0.0204155374887082,5535,0.0887082204155375
1286,0.585603463828252,0.279552427359682,0.0357207288471947,5543,0.549882734981057
1287,0.123558484349259,0.0585951940850277,0.023796448837635,5463,0.0997620355116236
1288,0.138555329761685,0.0450903670579467,0.0182893035285424,5413,0.120266026233142
1289,0.266612641815235,0.179438860971524,0.0395056726094003,4936,0.227106969205835
1290,0.0894899255763296,0.133527909522072,0.0500998366309675,5509,0.0834280728911047
1291,0.205521472392638,0.148502345723566,0.0178635871526525,5542,0.187657885239986
1292,0.302669552669553,0.351731601731602,0.00811688311688312,5544,0.343614718614719
1293,0.202166064981949,0.178255372945638,0.00270758122743682,5540,0.199458483754513
1294,0.196679898953446,0.0956333453626849,0.053229880909419,5542,0.143450018044027
1295,0.629147690305791,0.190631099544567,0.00585556278464541,1537,0.623292127521145
1296,0.697810218978102,0.369117647058824,0.00802919708029197,1370,0.68978102189781
1305,0.171328671328671,0,0.0244755244755245,286,0.171328671328671
1308,0.121641426477772,0.0431161195492406,0.00390815828041036,2047,0.117733268197362
1309,0.219512195121951,0.172949002217295,0.00665188470066519,902,0.212860310421286
1310,0.354001059883413,0.173019735063531,0.0238473767885533,3774,0.33015368309486
1311,0.166275924256087,0.0890981528431728,0.0445446348061317,5545,0.121731289449955
1312,0.283549783549784,0.248732802317161,0.016955266955267,5544,0.266594516594517
1313,0.359934557353209,0.198608822991031,0.0116342483184875,5501,0.348300309034721
1314,0.284751320823465,0.0837609970674487,0.0138458735653124,5489,0.270905447258153
1315,0.155364978061428,0.131859131859132,0.0233346629437575,5014,0.132030315117671
1316,0.186496350364964,0.0784061696658098,0.0425182481751825,5480,0.143978102189781
1317,0.0865800865800866,0.079032840129917,0.0431096681096681,5544,0.0434704184704185
1318,0.147780584626489,0.35474557921328,0.00306748466257669,5542,0.351678094550704
1319,0.145953757225434,0.113784370477569,0.00812861271676301,5536,0.137825144508671
1320,0.21783071647717,0.18193315266486,0.0129940443963184,5541,0.204836672080852
1321,0.254854368932039,0.198153569015987,0.013459841129744,4532,0.241394527802295
1335,0.0978179082016554,0.0131677953348382,0.0206922498118886,2658,0.0846501128668172
1336,0.387736069013756,0.154349859681946,0.0125903474003264,4289,0.37514572161343
1337,0.179334916864608,0.0869300911854104,0.047209026128266,3368,0.132125890736342
1338,0.139270231213873,0.106521739130435,0.0339595375722543,5536,0.105310693641618
1339,0.234866828087167,0.375272727272727,0.0159806295399516,4130,0.359292097732776
1340,0.156605593056895,0.167927089393058,0.00366441658630665,5185,0.164262672806751
1341,0.258729871539714,0.152674524025385,0.0189976479102587,5527,0.239732223629455
1342,0.116048475945648,0.0611111111111111,0.0576569959603379,5446,0.0583914799853103
1343,0.154637315048719,0.0633688391406391,0.0337423312883436,5542,0.120894983760375
1344,0.145641580942068,0.109186067496842,0.0425915899657102,5541,0.103049990976358
1345,0.0856782106782107,0.0485209235209235,0.00847763347763348,5544,0.0772005772005772
1346,0.141855746172293,0.0497586334942443,0.0761852056816086,5421,0.0920971126780486
1347,0.29352572621986,0.222371967654987,0.0100626542623885,5267,0.283463071957471
1348,0.386352715040846,0.156188605108055,0.00144161460836136,2081,0.384911100432484
1358,0.147727272727273,0.00227272727272727,0.05,880,0.145454545454545
1359,0.0343065693430657,0.00693430656934307,0.00839416058394161,2740,0.0273722627737226
1361,0.0860058309037901,0.0087463556851312,0.0364431486880466,686,0.0772594752186589
1362,0.0633717404487568,0.112189205579139,0.0187992722862341,3298,0.0933899332929048
1363,0.659836065573771,0.0245901639344262,0.0737704918032787,244,0.635245901639344
1364,0.144159791576205,0.0622822299651568,0.0386452453321754,2303,0.10551454624403
1365,0.106455266138165,0.149829738933031,0.024160060400151,2649,0.12566967853288
1366,0.229545454545455,0.239772727272727,0.00795454545454545,880,0.231818181818182
1367,0.385289634146342,0.118719689621726,0.0131478658536585,5248,0.372141768292683
1368,0.166154957558245,0.0826550913365889,0.0316055625790139,5537,0.134549394979231
1369,0.0376021798365123,0.0743650648638772,0.0613987284287012,5505,0.036762885027365
1370,0.0779220779220779,0.0532106782106782,0.0591630591630592,5544,0.0247113997113997
1371,0.179177192349332,0.101046553590761,0.0409599422591122,5542,0.13821725009022
1372,0.17655983311208,0.10463779225757,0.0333775839180732,5273,0.143182249194007
1373,0.0972222222222222,0.0666666666666667,0.0331890331890332,5544,0.064033189033189
1374,0.223204619271021,0.217250090220137,0.00288704438830747,5542,0.220317574882714
1375,0.559026182820395,0.281163434903047,0.00505282498851631,2177,0.553973357831879
1384,0.0733333333333333,0.00468227424749164,0.007,3000,0.0686510590858417
1385,0.148238647933211,0.027896558745673,0.0321726735899002,4911,0.120342089187538
1386,0.12125,0.064375,0.0125,1600,0.10875
1390,0.217215661901802,0.0590428837787446,0.0220633934120572,3218,0.195152268489745
1391,0.0564669973292636,0.0927874497799885,0.0236550934757726,5242,0.0691323563042159
1393,0.156514830508475,0.118208322289955,0.0169491525423729,3776,0.139565677966102
1394,0.363401586423169,0.185136897001304,0.00793211584578491,5421,0.355469470577384
1395,0.0601956358164033,0.0911170415554708,0.0237020316027088,5316,0.067415009952762
1396,0.128293035005413,0.0395735453559812,0.0678455431252255,5542,0.088719489649432
1397,0.188245137000627,0.154570173603849,0.075507216063585,4781,0.112737920937042
1398,0.0797849462365591,0.0591397849462366,0.0913978494623656,4650,0.032258064516129
1399,0.209664998074702,0.138522167487685,0.0394686176357335,5194,0.170196380438968
1400,0.157419121633833,0.152591518666183,0.0184348454726188,5533,0.138984276161215
1401,0.383021390374332,0.106767261088249,0.0127005347593583,4488,0.370320855614973
1402,0.137931034482759,0.0507482108002603,0.00455432661027977,1537,0.133376707872479
1408,0.34375,0.23448275862069,0.046875,320,0.296875
1410,0.0849056603773585,0,0,424,0.0849056603773585
1411,0.147005772005772,0.00921076395159834,0.0138888888888889,5544,0.137795008054174
1412,0.255415162454874,0.0413506681112315,0.00667870036101083,5540,0.248736462093863
1416,0.243435858964741,0.122175411719648,0.0393848462115529,2666,0.204051012753188
1417,0.200564971751412,0.166412546286212,0.0254237288135593,4602,0.175141242937853
1418,0.107009095773141,0.170679507758159,0.0219368646334938,1869,0.148742643124666
1420,0.204014478446858,0.202141900937082,0.0286278381046397,3039,0.175386640342218
1421,0.178274990977986,0.104474918801877,0.00451100685673042,5542,0.173763984121256
1422,0.11147303655447,0.0567234505255527,0.0361925443358668,5526,0.075280492218603
