state,eval_period,CN,LAT,LON,p_mature,v51_class,v51_total
NH,2019-2023,826151210290487,44.307556,-71.170929,0.7311597300706024,Not LSOG,3
NH,2019-2023,826151211290487,43.97184,-71.208021,0.9351680000257665,Not LSOG,3
NH,2019-2023,826151212290487,44.055886,-71.90421,0.9468257232899714,Transitioning LS,5
NH,2019-2023,826151213290487,43.75518,-72.130357,0.9113090051979087,Not LSOG,2
NH,2019-2023,826151214290487,44.030793,-71.556075,0.7737370079787957,Transitioning LS,4
NH,2019-2023,826151215290487,44.096281,-71.719978,0.9415162834945795,Transitioning LS,4
NH,2019-2023,826151216290487,44.534802,-71.335556,0.7330008214425886,Not LSOG,2
NH,2019-2023,826151217290487,44.507551,-71.397917,0.7311597300706024,Not LSOG,3
NH,2019-2023,826151219290487,44.347905,-71.118519,0.7521908014412135,Transitioning LS,4
NH,2019-2023,826151220290487,44.046501,-71.301757,0.9351680000257665,Not LSOG,3
NH,2019-2023,826151221290487,44.15558,-71.445428,0.8099267271026953,Transitioning LS,5
NH,2019-2023,826151222290487,44.148743,-71.51392,0.7521908014412135,Transitioning LS,4
NH,2019-2023,826151223290487,43.925526,-71.445321,0.7311597300706024,Not LSOG,3
NH,2019-2023,826151224290487,43.941235,-71.271045,0.8099267271026953,Transitioning LS,5
NH,2019-2023,1191484795290487,43.647357,-72.041734,0.7539363368253053,Not LSOG,3
NH,2019-2023,1191484796290487,44.311989,-71.14404,0.7924435208101475,Transitioning LS,4
NH,2019-2023,1191484797290487,43.9924,-71.182642,0.928183186334843,Not LSOG,2
NH,2019-2023,1191484798290487,44.028021,-71.318355,0.9549570865794462,Transitioning LS,5
NH,2019-2023,1191484799290487,42.920715,-72.170507,0.9549570865794462,Transitioning LS,5
NH,2019-2023,1191484800290487,42.832356,-72.078396,0.9522462095364166,LS,6
NH,2019-2023,1191484801290487,42.741724,-72.318959,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484802290487,44.34675,-71.775011,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484803290487,44.079548,-71.13415,0.6878101010539076,Not LSOG,1
NH,2019-2023,1191484804290487,43.238012,-71.781139,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484805290487,43.258083,-71.955629,0.9576269799770059,Transitioning LS,5
NH,2019-2023,1191484806290487,42.951576,-71.981065,0.928183186334843,Not LSOG,2
NH,2019-2023,1191484807290487,43.868623,-71.141654,0.928183186334843,Not LSOG,2
NH,2019-2023,1191484808290487,43.639586,-71.106135,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484809290487,43.294899,-71.545852,0.7528255986216413,Transitioning LS,4
NH,2019-2023,1191484810290487,42.781557,-71.745451,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484812290487,44.216957,-71.602139,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484813290487,43.382473,-72.273296,0.7202371326826188,Not LSOG,3
NH,2019-2023,1191484814290487,43.487483,-71.201423,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484817290487,42.751474,-71.601636,0.7640521038078671,Not LSOG,3
NH,2019-2023,1191484819290487,42.983284,-70.859908,0.8080792674987548,LS,7
NH,2019-2023,1191484822290487,42.81168,-71.545429,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484823290487,42.818712,-71.722327,0.9522462095364166,LS,6
NH,2019-2023,1191484824290487,42.746245,-71.460145,0.6948870019824136,Transitioning LS,5
NH,2019-2023,1191484825290487,45.249382,-71.335402,0.7108914504188132,Not LSOG,2
NH,2019-2023,1191484826290487,43.999697,-71.019991,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484827290487,43.785177,-70.997257,0.6857909734537151,Not LSOG,2
NH,2019-2023,1191484828290487,43.985339,-71.242327,0.7108914504188132,Not LSOG,2
NH,2019-2023,1191484829290487,42.835199,-72.448991,0.7737370079787957,Transitioning LS,4
NH,2019-2023,1191484830290487,42.741377,-72.25005,0.9311846737075506,Not LSOG,3
NH,2019-2023,1191484831290487,44.450326,-71.049108,0.7089584370224428,Not LSOG,3
NH,2019-2023,1191484833290487,44.352008,-71.082504,0.7330008214425886,Not LSOG,2
NH,2019-2023,1191484834290487,44.229444,-71.042789,0.9445076152019096,Not LSOG,3
NH,2019-2023,1191484835290487,44.284967,-71.212672,0.9615335674902703,LS,6
NH,2019-2023,1191484836290487,44.176706,-71.259565,0.9472963363851143,Transitioning LS,4
NH,2019-2023,1191484837290487,44.25973,-71.964956,0.7311597300706024,Not LSOG,3
NH,2019-2023,1191484838290487,44.096075,-71.89029,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484839290487,44.060066,-71.917444,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484840290487,44.04129,-71.98652,0.6365715342373877,Not LSOG,1
NH,2019-2023,1191484841290487,43.893571,-72.074859,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484842290487,43.827818,-72.022572,0.9197931634319174,Not LSOG,3
NH,2019-2023,1191484843290487,43.143966,-71.726375,0.9549570865794462,Transitioning LS,5
NH,2019-2023,1191484844290487,42.930461,-71.649286,0.949990278890001,Transitioning LS,4
NH,2019-2023,1191484845290487,42.993955,-71.790843,0.9522462095364166,LS,6
NH,2019-2023,1191484846290487,43.107757,-71.870406,0.7617449886593315,LS,6
NH,2019-2023,1191484847290487,42.872166,-71.885776,0.928183186334843,Not LSOG,2
NH,2019-2023,1191484848290487,42.889667,-72.076895,0.9303628454168843,LS,6
NH,2019-2023,1191484850290487,43.480677,-71.856022,0.9275549559514751,Not LSOG,3
NH,2019-2023,1191484851290487,43.361711,-71.82614,0.9472963363851143,Transitioning LS,4
NH,2019-2023,1191484852290487,43.359229,-71.897197,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484853290487,43.197392,-72.00315,0.9197931634319174,Not LSOG,3
NH,2019-2023,1191484854290487,43.298617,-72.103669,0.9472963363851143,Transitioning LS,4
NH,2019-2023,1191484856290487,43.16958,-71.947917,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484857290487,42.995451,-71.934178,0.931351746257125,Transitioning LS,4
NH,2019-2023,1191484858290487,42.970617,-72.425835,0.9445076152019096,Not LSOG,3
NH,2019-2023,1191484859290487,43.738934,-71.247298,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484861290487,43.499867,-72.176131,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484862290487,43.497891,-72.321147,0.9472963363851143,Transitioning LS,4
NH,2019-2023,1191484863290487,43.150905,-72.231133,0.931351746257125,Transitioning LS,4
NH,2019-2023,1191484864290487,43.242688,-72.332596,0.9197931634319174,Not LSOG,3
NH,2019-2023,1191484865290487,43.099048,-72.42577,0.6878101010539076,Not LSOG,1
NH,2019-2023,1191484866290487,42.981296,-72.355943,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484867290487,44.956678,-71.072899,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484869290487,44.645836,-71.078732,0.6365715342373877,Not LSOG,1
NH,2019-2023,1191484870290487,44.044191,-71.384895,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484871290487,44.147178,-71.504758,0.9525173249921776,Transitioning LS,5
NH,2019-2023,1191484872290487,43.742008,-71.310225,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484874290487,43.514209,-71.373453,0.6878101010539076,Not LSOG,1
NH,2019-2023,1191484875290487,43.354969,-71.343393,0.9345965651358837,Transitioning LS,4
NH,2019-2023,1191484876290487,43.539988,-71.456773,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484877290487,43.537044,-71.568484,0.9113090051979087,Not LSOG,2
NH,2019-2023,1191484878290487,43.223879,-71.468575,0.6365715342373877,Not LSOG,1
NH,2019-2023,1191484879290487,43.141131,-71.514422,0.9113090051979087,Not LSOG,2
NH,2019-2023,1191484880290487,43.9421,-71.423611,0.9468257232899714,Transitioning LS,5
NH,2019-2023,1191484881290487,43.874561,-71.316826,0.9704215050469933,OG,9
NH,2019-2023,1191484882290487,43.91018,-71.507415,0.8099267271026953,Transitioning LS,5
NH,2019-2023,1191484883290487,43.769288,-71.604435,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484884290487,43.678199,-71.453629,0.7330008214425886,Not LSOG,2
NH,2019-2023,1191484887290487,43.749508,-71.772885,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484888290487,43.595353,-71.633364,0.9549570865794462,Transitioning LS,5
NH,2019-2023,1191484889290487,43.379053,-71.684384,0.9198202579551338,Not LSOG,2
NH,2019-2023,1191484890290487,44.008423,-71.634877,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484891290487,44.090934,-71.660836,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484892290487,44.085867,-71.7399,0.7330008214425886,Not LSOG,2
NH,2019-2023,1191484893290487,44.022512,-71.752807,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484894290487,43.870126,-71.723576,0.9525173249921776,Transitioning LS,5
NH,2019-2023,1191484895290487,43.778111,-71.943444,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484896290487,43.582595,-71.922088,0.7329289264789006,Not LSOG,3
NH,2019-2023,1191484897290487,42.894341,-72.196857,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484898290487,43.623415,-72.276608,0.9113090051979087,Not LSOG,2
NH,2019-2023,1191484900290487,43.449972,-72.352286,0.9415162834945795,Transitioning LS,4
NH,2019-2023,1191484901290487,45.16905,-71.082166,0.6857909734537151,Not LSOG,2
NH,2019-2023,1191484902290487,45.041355,-71.107633,0.6615772062685982,Not LSOG,2
NH,2019-2023,1191484903290487,45.145457,-71.31055,0.9113090051979087,Not LSOG,2
NH,2019-2023,1191484904290487,45.019245,-71.167289,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484905290487,44.88721,-71.304604,0.6615772062685982,Not LSOG,2
NH,2019-2023,1191484907290487,44.688525,-71.241408,0.6365715342373877,Not LSOG,1
NH,2019-2023,1191484908290487,44.676808,-71.285405,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484909290487,44.416723,-71.294514,0.6365715342373877,Not LSOG,1
NH,2019-2023,1191484910290487,44.580206,-71.338718,0.6878101010539076,Not LSOG,1
NH,2019-2023,1191484911290487,44.537543,-71.399992,0.7539363368253053,Not LSOG,3
NH,2019-2023,1191484912290487,44.310958,-71.305626,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484913290487,44.286619,-71.382896,0.9345965651358837,Transitioning LS,4
NH,2019-2023,1191484914290487,43.534412,-71.014683,0.6878101010539076,Not LSOG,1
NH,2019-2023,1191484917290487,43.219674,-71.393322,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484918290487,43.112908,-71.328882,0.7207627729304174,Transitioning LS,4
NH,2019-2023,1191484919290487,44.746061,-71.406582,0.7738013078555422,Not LSOG,3
NH,2019-2023,1191484920290487,44.857531,-71.474695,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484922290487,44.782488,-71.545748,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484923290487,44.617792,-71.519207,0.9113090051979087,Not LSOG,2
NH,2019-2023,1191484925290487,44.392366,-71.711235,0.9113090051979087,Not LSOG,2
NH,2019-2023,1191484928290487,43.151842,-71.118068,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484929290487,42.988881,-71.022796,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484932290487,42.921984,-71.090919,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484934290487,42.898958,-71.260849,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484936290487,43.714114,-71.800454,0.9380489584014,Transitioning LS,5
NH,2019-2023,1191484937290487,43.647138,-71.867177,0.9415162834945795,Transitioning LS,4
NH,2019-2023,1191484938290487,43.692386,-71.980476,0.9113090051979087,Not LSOG,2
NH,2019-2023,1191484939290487,43.99013,-71.512464,0.7108914504188132,Not LSOG,2
NH,2019-2023,1191484940290487,44.263419,-71.269073,0.7521908014412135,Transitioning LS,4
NH,2019-2023,1191484941290487,44.035071,-71.884685,0.9197931634319174,Not LSOG,3
NH,2019-2023,1191484942290487,44.170149,-71.724999,0.9415162834945795,Transitioning LS,4
NH,2019-2023,1191484943290487,44.07396,-71.605825,0.7329289264789006,Not LSOG,3
NH,2019-2023,1191484944290487,43.96094,-71.647727,0.9522462095364166,LS,6
NH,2019-2023,1191484945290487,43.957387,-71.74144,0.9275549559514751,Not LSOG,3
NH,2019-2023,1191484946290487,43.887005,-71.775091,0.9472963363851143,Transitioning LS,4
NH,2019-2023,1191484947290487,44.320321,-71.024038,0.928183186334843,Not LSOG,2
NH,2019-2023,1191484948290487,44.222094,-71.073919,0.9198202579551338,Not LSOG,2
NH,2019-2023,1191484949290487,44.189497,-71.141923,0.9275549559514751,Not LSOG,3
NH,2019-2023,1191484950290487,44.049505,-71.233362,0.7737370079787957,Transitioning LS,4
NH,2019-2023,1191484951290487,44.13224,-71.364954,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484952290487,44.095168,-71.05202,0.7077233760427172,Transitioning LS,4
NH,2019-2023,1191484953290487,43.970807,-71.747808,0.7539363368253053,Not LSOG,3
NH,2019-2023,1191484954290487,43.984069,-71.970698,0.6365715342373877,Not LSOG,1
NH,2019-2023,1191484955290487,44.309998,-71.482623,0.9472963363851143,Transitioning LS,4
NH,2019-2023,1191484956290487,44.230074,-71.497044,0.7108914504188132,Not LSOG,2
NH,2019-2023,1191484957290487,44.301681,-71.093878,0.9380489584014,Transitioning LS,5
NH,2019-2023,1191484958290487,44.121787,-71.251428,0.9380489584014,Transitioning LS,5
NH,2019-2023,1191484959290487,43.904535,-71.436087,0.9351680000257665,Not LSOG,3
NH,2019-2023,1191484963290487,44.048676,-71.716286,0.949380828378789,LS,7
NH,2019-2023,1191484964290487,43.881608,-71.827538,0.9572594810902694,Transitioning LS,5
NH,2019-2023,1191484965290487,44.48231,-71.384372,0.9525339354954037,Transitioning LS,4
NH,2019-2023,1191484966290487,44.281218,-71.31063,0.6108051578444568,Not LSOG,0
NH,2019-2023,1191484967290487,44.232133,-71.408977,0.9020230015787777,Not LSOG,1
NH,2019-2023,1191484969290487,44.364054,-71.260713,0.7108914504188132,Not LSOG,2
NH,2019-2023,1191484970290487,44.200819,-71.207305,0.6365715342373877,Not LSOG,1
NH,2019-2023,1191484971290487,44.011156,-71.408226,0.949990278890001,Transitioning LS,4
NH,2019-2023,1191484972290487,43.860958,-71.476662,0.6975845040407582,Not LSOG,2
NH,2019-2023,1191484973290487,43.954822,-71.567898,0.7737370079787957,Transitioning LS,4
VT,2019-2023,511267830126144,43.038954,-72.531209,0.8912328433614285,Not LSOG,3
VT,2019-2023,511267831126144,42.776665,-72.547412,0.892139425307571,Not LSOG,2
VT,2019-2023,511267832126144,44.810526,-71.662816,0.6114449441660903,Not LSOG,2
VT,2019-2023,511267833126144,44.537525,-71.644589,0.892139425307571,Not LSOG,2
VT,2019-2023,511267834126144,44.432897,-71.754377,0.5010926078937744,Not LSOG,0
VT,2019-2023,511267835126144,44.353187,-71.973929,0.8964793037604496,Not LSOG,3
VT,2019-2023,511267836126144,43.940484,-72.26924,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267841126144,43.411387,-72.480476,0.9338403484875819,LS,7
VT,2019-2023,511267842126144,43.500306,-72.637502,0.920018580355121,Transitioning LS,4
VT,2019-2023,511267843126144,43.366246,-72.489693,0.7064128575992354,LS,6
VT,2019-2023,511267845126144,43.246539,-72.605612,0.6499640313919496,Not LSOG,2
VT,2019-2023,511267846126144,43.18833,-72.491077,0.5850583430809388,Not LSOG,1
VT,2019-2023,511267850126144,43.099815,-72.698391,0.892139425307571,Not LSOG,2
VT,2019-2023,511267851126144,42.906341,-72.675249,0.5961609543386629,Not LSOG,2
VT,2019-2023,511267852126144,42.983701,-72.798779,0.9014623898205981,Not LSOG,3
VT,2019-2023,511267853126144,43.054193,-72.892317,0.5285157310105212,Not LSOG,1
VT,2019-2023,511267854126144,42.932529,-72.780366,0.892139425307571,Not LSOG,2
VT,2019-2023,511267855126144,42.752158,-72.764547,0.8800825991057448,Not LSOG,3
VT,2019-2023,511267856126144,44.892261,-71.749142,0.8912328433614285,Not LSOG,3
VT,2019-2023,511267859126144,44.641097,-71.778846,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267860126144,44.788044,-71.877278,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267861126144,44.738812,-71.875689,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267864126144,44.486463,-71.857977,0.5010926078937744,Not LSOG,0
VT,2019-2023,511267865126144,44.433166,-72.109968,0.5010926078937744,Not LSOG,0
VT,2019-2023,511267869126144,44.075347,-72.197045,0.927333831216347,LS,6
VT,2019-2023,511267871126144,44.117591,-72.553798,0.8794891777928587,Not LSOG,3
VT,2019-2023,511267873126144,43.792192,-72.420287,0.8800825991057448,Not LSOG,3
VT,2019-2023,511267877126144,43.745,-72.643242,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267880126144,43.684374,-72.881935,0.892139425307571,Not LSOG,2
VT,2019-2023,511267881126144,43.35481,-72.690715,0.8680007332560706,Not LSOG,2
VT,2019-2023,511267883126144,43.317379,-72.947996,0.9347833277941949,Transitioning LS,5
VT,2019-2023,511267884126144,43.135899,-73.005644,0.9347833277941949,Transitioning LS,5
VT,2019-2023,511267885126144,43.25612,-73.157486,0.9115263550117398,Transitioning LS,4
VT,2019-2023,511267886126144,42.905732,-73.006613,0.8800825991057448,Not LSOG,3
VT,2019-2023,511267889126144,42.774015,-73.087746,0.9373299827808835,OG,8
VT,2019-2023,511267890126144,44.830783,-72.011771,0.6114449441660903,Not LSOG,2
VT,2019-2023,511267891126144,44.902353,-72.100464,0.8801213598335662,Not LSOG,2
VT,2019-2023,511267892126144,44.67483,-72.090646,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267893126144,44.798208,-72.221365,0.5285157310105212,Not LSOG,1
VT,2019-2023,511267894126144,44.640999,-72.304986,0.8912328433614285,Not LSOG,3
VT,2019-2023,511267897126144,44.260602,-72.460191,0.8680007332560706,Not LSOG,2
VT,2019-2023,511267898126144,44.175932,-72.539245,0.5558584971217809,Not LSOG,1
VT,2019-2023,511267899126144,44.195136,-72.629376,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267900126144,44.069668,-72.756369,0.9386180997000964,Transitioning LS,4
VT,2019-2023,511267901126144,43.804905,-72.767617,0.892139425307571,Not LSOG,2
VT,2019-2023,511267902126144,43.770034,-72.991687,0.8912328433614285,Not LSOG,3
VT,2019-2023,511267903126144,43.537339,-72.981798,0.5010926078937744,Not LSOG,0
VT,2019-2023,511267904126144,43.636211,-73.056667,0.5010926078937744,Not LSOG,0
VT,2019-2023,511267905126144,43.395326,-73.045005,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267907126144,44.860701,-72.352606,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267908126144,44.955711,-72.486072,0.8801213598335662,Not LSOG,2
VT,2019-2023,511267909126144,44.795716,-72.553854,0.9115559736042389,Not LSOG,3
VT,2019-2023,511267910126144,44.66547,-72.668072,0.927333831216347,LS,6
VT,2019-2023,511267911126144,44.574568,-72.551697,0.9115263550117398,Transitioning LS,4
VT,2019-2023,511267912126144,44.428825,-72.653762,0.9313569842563122,Transitioning LS,5
VT,2019-2023,511267913126144,44.547852,-72.783656,0.6092125311503065,Not LSOG,3
VT,2019-2023,511267915126144,44.389786,-72.889065,0.9380750606346241,Transitioning LS,5
VT,2019-2023,511267916126144,44.330032,-72.908596,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267917126144,44.229131,-72.986695,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267919126144,44.014265,-72.97931,0.9115559736042389,Not LSOG,3
VT,2019-2023,511267923126144,44.905111,-72.670889,0.9313569842563122,Transitioning LS,5
VT,2019-2023,511267924126144,44.758516,-72.801378,0.9239949528698664,Transitioning LS,4
VT,2019-2023,511267926126144,44.602962,-72.909917,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267927126144,44.311688,-73.122926,0.5827777743204645,Not LSOG,2
VT,2019-2023,511267928126144,44.168312,-73.232015,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267948126144,43.400402,-72.94755,0.9239949528698664,Transitioning LS,4
VT,2019-2023,511267949126144,43.138274,-72.931935,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267950126144,43.02072,-73.037448,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267951126144,42.937036,-73.134847,0.8549022892183813,Not LSOG,1
VT,2019-2023,511267952126144,42.891967,-73.110959,0.6745193833869543,Not LSOG,3
VT,2019-2023,511267953126144,43.930833,-72.870856,0.6114449441660903,Not LSOG,2
VT,2019-2023,511267954126144,43.86296,-72.999026,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267955126144,44.011349,-72.870094,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267958126144,43.259938,-72.948868,0.8680007332560706,Not LSOG,2
VT,2019-2023,511267959126144,43.097691,-73.003824,0.9193251363516384,Transitioning LS,5
VT,2019-2023,511267960126144,42.89353,-73.029697,0.923333111368851,Transitioning LS,5
VT,2019-2023,511267961126144,42.98391,-73.137363,0.5285157310105212,Not LSOG,1
VT,2019-2023,511267962126144,43.046767,-73.247021,0.9022606673682829,Not LSOG,3
VT,2019-2023,511267963126144,43.625816,-72.834927,0.9146614139490472,LS,6
VT,2019-2023,511268724126144,42.815515,-72.65817,0.5285157310105212,Not LSOG,1
VT,2019-2023,511268725126144,43.079602,-72.786333,0.5961609543386629,Not LSOG,2
VT,2019-2023,511268727126144,43.669588,-72.465558,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268728126144,43.448887,-72.417469,0.9159146221708285,Not LSOG,3
VT,2019-2023,511268729126144,43.279126,-72.55412,0.892139425307571,Not LSOG,2
VT,2019-2023,511268731126144,42.860508,-72.962033,0.9022606673682829,Not LSOG,3
VT,2019-2023,511268732126144,42.815146,-73.05765,0.8912328433614285,Not LSOG,3
VT,2019-2023,511268733126144,44.809016,-71.584985,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268734126144,44.746354,-71.824356,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268735126144,44.663394,-71.691618,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268736126144,44.385834,-71.87827,0.5010926078937744,Not LSOG,0
VT,2019-2023,511268739126144,44.566941,-72.126488,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268740126144,44.194757,-72.212597,0.5010926078937744,Not LSOG,0
VT,2019-2023,511268741126144,44.036223,-72.360736,0.892139425307571,Not LSOG,2
VT,2019-2023,511268742126144,44.147277,-72.458878,0.920018580355121,Transitioning LS,4
VT,2019-2023,511268743126144,43.807691,-72.353145,0.5010926078937744,Not LSOG,0
VT,2019-2023,511268744126144,43.760901,-72.582193,0.5010926078937744,Not LSOG,0
VT,2019-2023,511268745126144,43.434238,-73.127108,0.5827777743204645,Not LSOG,2
VT,2019-2023,511268747126144,43.110323,-72.885121,0.6114449441660903,Not LSOG,2
VT,2019-2023,511268748126144,43.172165,-73.005331,0.9014623898205981,Not LSOG,3
VT,2019-2023,511268750126144,43.05349,-73.095829,0.9894562822712694,LS,7
VT,2019-2023,511268751126144,44.869256,-71.941855,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268752126144,44.984632,-72.039039,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268754126144,44.818848,-72.191963,0.9195775714845362,Transitioning LS,5
VT,2019-2023,511268755126144,44.621821,-72.018027,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268756126144,44.530825,-72.40157,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268757126144,44.232694,-72.597253,0.5010926078937744,Not LSOG,0
VT,2019-2023,511268758126144,44.301153,-72.735516,0.892139425307571,Not LSOG,2
VT,2019-2023,511268759126144,43.922052,-72.828034,0.9014297565504245,Transitioning LS,4
VT,2019-2023,511268761126144,43.775531,-72.894863,0.892139425307571,Not LSOG,2
VT,2019-2023,511268762126144,43.891919,-73.01012,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268763126144,43.544114,-72.924394,0.9014297565504245,Transitioning LS,4
VT,2019-2023,511268764126144,43.772078,-73.089443,0.9239949528698664,Transitioning LS,4
VT,2019-2023,511268765126144,43.614961,-72.804073,0.97850270874746,Not LSOG,3
VT,2019-2023,511268766126144,43.141816,-73.228938,0.9115263550117398,Transitioning LS,4
VT,2019-2023,511268767126144,44.89643,-72.280614,0.9014623898205981,Not LSOG,3
VT,2019-2023,511268768126144,44.616323,-72.479349,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268769126144,44.678615,-72.642693,0.8801213598335662,Not LSOG,2
VT,2019-2023,511268770126144,44.552659,-72.715658,0.9313569842563122,Transitioning LS,5
VT,2019-2023,511268771126144,44.149257,-72.834054,0.6863707864748436,Transitioning LS,4
VT,2019-2023,511268772126144,44.244985,-72.953704,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268774126144,43.590935,-73.255648,0.5010926078937744,Not LSOG,0
VT,2019-2023,511268775126144,44.935923,-72.623116,0.9062673157653577,Not LSOG,3
VT,2019-2023,511268776126144,44.995591,-72.756548,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268777126144,44.754393,-72.757998,0.8680007332560706,Not LSOG,2
VT,2019-2023,511268778126144,44.667199,-73.065344,0.892139425307571,Not LSOG,2
VT,2019-2023,511268781126144,44.343736,-73.091804,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268784126144,44.971285,-73.103063,0.8549022892183813,Not LSOG,1
VT,2019-2023,511268792126144,42.874779,-73.085318,0.6092999769484313,Not LSOG,2
VT,2019-2023,511268793126144,42.751605,-73.164331,0.923094352580245,LS,7
VT,2019-2023,511268794126144,43.890322,-72.941259,0.9022606673682829,Not LSOG,3
VT,2019-2023,511268795126144,43.9775,-73.045494,0.8680007332560706,Not LSOG,2
VT,2019-2023,511268797126144,43.292049,-72.870201,0.8680007332560706,Not LSOG,2
VT,2019-2023,511268798126144,42.97543,-73.095983,0.9277356498311196,Transitioning LS,5
VT,2019-2023,511268800126144,43.37672,-72.970672,0.9347833277941949,Transitioning LS,5
VT,2019-2023,511268801126144,43.959604,-72.942394,0.6092125311503065,Not LSOG,3
VT,2019-2023,511268802126144,44.054032,-73.039629,0.8801213598335662,Not LSOG,2
VT,2019-2023,618642389126144,43.210713,-72.448065,0.5010926078937744,Not LSOG,0
VT,2019-2023,618642390126144,43.127455,-72.479751,0.947132033998486,LS,7
VT,2019-2023,618642391126144,43.079749,-72.445695,0.6371941229153248,Not LSOG,3
VT,2019-2023,618642392126144,42.984117,-72.567868,0.5850583430809388,Not LSOG,1
VT,2019-2023,618642393126144,42.773135,-72.559652,0.5850583430809388,Not LSOG,1
VT,2019-2023,618642396126144,44.682569,-71.86223,0.8680007332560706,Not LSOG,2
VT,2019-2023,618642398126144,44.504985,-71.649555,0.5850583430809388,Not LSOG,1
VT,2019-2023,618642399126144,44.51563,-71.813134,0.6601591328971427,Transitioning LS,4
VT,2019-2023,618642402126144,43.458158,-72.60912,0.5010926078937744,Not LSOG,0
VT,2019-2023,618642405126144,43.085525,-72.667229,0.8912328433614285,Not LSOG,3
VT,2019-2023,618642406126144,42.743043,-72.718183,0.8801213598335662,Not LSOG,2
VT,2019-2023,618642409126144,44.97526,-71.658342,0.5285157310105212,Not LSOG,1
VT,2019-2023,618642410126144,44.88154,-71.545952,0.8800825991057448,Not LSOG,3
VT,2019-2023,618642411126144,44.913101,-71.729807,0.9347833277941949,Transitioning LS,5
VT,2019-2023,618642412126144,45.007721,-71.818556,0.8912328433614285,Not LSOG,3
