state,eval_period,eval_year,CN,INVYR,LAT,LON,STDAGE,ba_total,ba_large,sd_dia,max_dia,snag_tpa,snag_thresh_1,snag_thresh_2,s_ba_large_v4,s_maturity_v4,s_structure_v4,s_canopy_v4,s_deadwood_v4,v4_total,v4_class,potapov_rh95,ornl_p_nonforest,ornl_p_allforest,ornl_p_other,ornl_p_mature,ornl_p_oldgrowth,s_canopy_height,v5_total,v5_class,v5b_class
ME,2019-2023,2021,815193910290487,2022,45.60851,-67.81293,92,123.66547328429316,0,2.02098901757829,10.8,18.054138000000002,30,54,0,1,0,2,0,3,Not LSOG,20,1,99,59,40,0,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193911290487,2022,45.46384,-67.76938,77,70.53034247903267,0,2.903628029264944,15.9,36.108276000000004,30,54,0,0,0,0,1,1,Not LSOG,10,1,99,40,57,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193912290487,2022,45.36257,-67.64327,101,161.43025815993815,55.725909572455194,3.8295966677011357,35.8,12.036092,30,54,1,1,1,2,0,5,Transitioning LS,17,0,100,44,50,6,0,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193913290487,2022,45.31424,-67.70193,52,84.35915818646905,0,2.0353518183397203,16.6,12.036092,30,54,0,0,0,1,0,1,Not LSOG,15,1,99,35,57,7,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193914290487,2022,47.00546,-69.41242,20,117.05119610045183,0,1.2821430301622925,8.9,0,30,54,0,0,0,1,0,1,Not LSOG,20,0,100,72,28,0,1,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193915290487,2022,46.93098,-69.51695,92,57.82851993522708,0,3.1630145560980365,18.6,6.018046,30,54,0,1,1,0,0,2,Not LSOG,19,0,100,91,8,1,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193916290487,2022,47.02888,-69.605950000000007,60,72.750426964272,0,3.3531034343033537,15.2,0,30,54,0,0,1,0,0,1,Not LSOG,10,0,100,44,54,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193917290487,2022,46.96859,-69.67165,32,107.28026468207639,0,1.8322691525421795,12.1,0,30,54,0,0,0,1,0,1,Not LSOG,12,0,100,59,40,1,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193918290487,2022,46.8746,-69.74182,55,85.80240895426739,0,1.8636458257361714,16.1,6.018046,30,54,0,0,0,1,0,1,Not LSOG,16,0,100,71,25,4,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193919290487,2022,46.78053,-69.58857,89,138.4715011052905,0,3.2523810116730396,17,24.072184,30,54,0,1,1,2,0,4,Transitioning LS,14,0,100,57,39,4,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193920290487,2022,46.72699,-69.66319,45,246.8837696922007,0,1.8694151129708514,14.7,24.072184,30,54,0,0,0,2,0,2,Not LSOG,19,0,100,64,30,6,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193921290487,2022,46.82538,-69.79444,42,98.86253687929691,0,2.150069739106722,11.7,0,30,54,0,0,0,1,0,1,Not LSOG,4,0,100,68,30,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193922290487,2022,46.78218,-69.78201,40,137.5674211825063,0,1.76718423067955,14.7,0,30,54,0,0,0,2,0,2,Not LSOG,12,0,100,63,36,1,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193923290487,2022,46.74375,-69.84495,82,37.373908265324275,0,1.9525319337672693,13.7,6.018046,30,54,0,1,0,0,0,1,Not LSOG,6,0,100,56,42,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193924290487,2022,46.69208,-69.89413,38,104.02008596393507,0,1.4293760885677058,9.8,6.018046,30,54,0,0,0,1,0,1,Not LSOG,13,0,100,59,39,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193925290487,2022,46.58974,-69.78296,78,71.80722420405371,0,1.7004729621739474,8.4,0,30,54,0,0,0,0,0,0,Not LSOG,8,0,100,58,40,2,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193926290487,2022,46.51897,-69.84215,125,109.34258103388872,0,1.9157585431204314,12.7,30.09023,30,54,0,2,0,1,1,4,Transitioning LS,9,1,99,67,31,1,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193927290487,2022,46.59444,-69.95658,35,50.01326864178947,0,1.1008205846189085,9.1,6.018046,30,54,0,0,0,0,0,0,Not LSOG,10,0,100,68,30,2,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193928290487,2022,46.37486,-69.97429,37,118.38400111825703,0,1.6924369409225406,11.2,6.018046,30,54,0,0,0,1,0,1,Not LSOG,14,0,100,63,36,1,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193929290487,2022,46.31056,-70.02895,69,137.4031635379135,0,2.475752481209043,17.3,6.018046,30,54,0,0,0,2,0,2,Not LSOG,8,1,99,68,29,2,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193930290487,2022,47.1068,-69.22369,94,115.57043682642467,18.748496175569635,3.2178162489461064,23.9,6.018046,30,54,0,1,1,1,0,3,Not LSOG,13,0,100,51,48,1,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193931290487,2022,44.10508,-69.67293,53,158.6362786350696,0,2.4735613363763047,12.2,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,15,1,99,42,56,1,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193932290487,2022,44.00543,-69.57662,60,97.08927830794295,0,3.2867309100988797,15.1,6.018046,30,54,0,0,1,1,0,2,Not LSOG,14,0,100,34,65,1,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193933290487,2022,43.9623,-69.68525,75,142.60962850901927,15.455750711846758,5.874549745552449,21.7,30.09023,30,54,0,0,1,2,1,4,Transitioning LS,16,66,34,22,0,12,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193934290487,2022,45.35163,-68.07235,87,149.47011616647816,18.28077664947264,4.258067831443012,23.6,48.144368,30,54,0,1,1,2,1,5,Transitioning LS,14,0,100,50,42,8,0,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193936290487,2022,45.16313,-67.82606,64,158.0668168687596,0,2.150391082556725,13.2,12.036092,30,54,0,0,0,2,0,2,Not LSOG,12,1,99,24,34,41,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193937290487,2022,45.06556,-67.83003,166,260.4838168965571,29.343574282524834,6.1489029331434635,29.9,18.054138000000002,30,54,0,2,2,2,0,6,LS,19,0,100,66,28,6,1,7,LS,LS
ME,2019-2023,2021,815193938290487,2022,45.18309,-68.0126,104,171.34411258563804,0,3.43801330282799,15.7,30.09023,30,54,0,1,1,2,1,5,Transitioning LS,15,0,100,43,43,14,0,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193939290487,2022,45.10949,-68.08691,76,36.65017384073208,0,1.1233604833312432,9.4,6.018046,30,54,0,0,0,0,0,0,Not LSOG,15,0,100,41,50,9,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193940290487,2022,45.21949,-68.15842,91,35.6364314110044,0,0.5623047358397748,8.3,0,30,54,0,1,0,0,0,1,Not LSOG,0,NA,NA,NA,NA,NA,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193942290487,2022,44.95342,-68.01004,93,82.35522998594855,0,2.7924446832476626,13.8,18.054138000000002,30,54,0,1,0,1,0,2,Not LSOG,5,0,100,35,59,6,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193943290487,2022,44.88527,-68.06323,38,74.74807812074148,0,2.0785488447623344,15.5,6.018046,30,54,0,0,0,0,0,0,Not LSOG,10,0,100,54,45,1,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193944290487,2022,44.97953,-68.17885,36,18.3738370496292,0,0.9549506200818668,7.5,12.036092,30,54,0,0,0,0,0,0,Not LSOG,3,2,98,48,47,3,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193945290487,2022,44.88843,-68.17065,100,104.25479687086067,0,2.6922140538223336,15.1,42.126322,30,54,0,1,0,1,1,3,Not LSOG,8,1,99,75,23,1,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193946290487,2022,44.88615,-68.33486,100,124.62546845892024,29.935362567123356,3.9715084338707287,30.2,36.108276000000004,30,54,0,1,1,2,1,5,Transitioning LS,9,0,100,34,59,7,0,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193948290487,2022,44.26219,-68.36063,77,178.9488059948971,0,3.027951712121456,16.5,42.126322,30,54,0,0,1,2,1,4,Transitioning LS,15,1,99,33,63,3,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193950290487,2022,44.18557,-68.65713,69,58.1404392084348,0,1.7211695540720557,16.6,6.018046,30,54,0,0,0,0,0,0,Not LSOG,11,11,89,42,33,14,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193951290487,2022,47.15186,-69.28231,88,100.72353210803496,0,2.766672935644163,14.7,0,30,54,0,1,0,1,0,2,Not LSOG,6,0,100,80,18,2,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193952290487,2022,47.25792,-69.4058,73,80.09845185382271,49.57400285130707,6.464188569808512,31.4,6.018046,30,54,1,0,2,1,0,4,Transitioning LS,17,0,100,38,62,0,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193953290487,2022,47.20067,-69.41991,40,129.43109701603979,0,2.169256524885497,11.3,0,30,54,0,0,0,2,0,2,Not LSOG,13,0,100,76,23,1,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193954290487,2022,47.18405,-69.49099,88,108.73514042638811,0,3.777101114595435,14.5,24.072184,30,54,0,1,1,1,0,3,Not LSOG,19,0,100,52,46,2,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193955290487,2022,47.10146,-69.55954,88,96.2662630287564,0,2.8018584468279353,12.1,54.162414,30,54,0,1,0,1,2,4,Transitioning LS,5,0,100,55,41,4,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193956290487,2022,47.08706,-69.37077,68,118.75873151325167,0,3.8017564471020253,17.2,12.036092,30,54,0,0,1,1,0,2,Not LSOG,12,0,100,55,40,5,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193957290487,2022,46.89983,-69.37224,57,85.99040050221431,0,2.1070863487531506,12.9,0,30,54,0,0,0,1,0,1,Not LSOG,13,0,100,65,34,1,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193958290487,2022,46.87484,-69.52416,60,102.01292089524289,0,1.6677196557493488,17.8,6.018046,30,54,0,0,0,1,0,1,Not LSOG,19,0,100,67,31,2,1,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193959290487,2022,46.63708,-69.43103,27,73.17626731565076,0,2.2039209254709218,13.8,0,30,54,0,0,0,0,0,0,Not LSOG,13,0,100,56,40,4,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193960290487,2022,46.63401,-69.5514,71,111.80783237955372,0,3.0076386324028697,13.3,24.072184,30,54,0,0,1,1,0,2,Not LSOG,15,0,100,52,45,3,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193961290487,2022,47.23346,-68.62101,40,61.36909060006044,0,1.393493679317942,7.9,0,30,54,0,0,0,0,0,0,Not LSOG,19,1,99,60,27,12,1,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193962290487,2022,47.21658,-68.67714,93,131.41638608833225,0,2.26767859951047,13.5,48.144368,30,54,0,1,0,2,1,4,Transitioning LS,18,0,100,20,77,3,1,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193963290487,2022,47.15056,-68.67043,112,103.4712575287038,29.737443357132843,5.138446416591527,30.1,42.126322,30,54,0,1,1,1,1,4,Transitioning LS,20,0,100,78,18,4,1,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193964290487,2022,47.08824,-68.77577,96,90.38136789097956,16.913066287896356,3.2378867413137287,22.7,18.054138000000002,30,54,0,1,1,1,0,3,Not LSOG,17,0,100,20,80,0,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193965290487,2022,47.17662,-68.87907,53,98.66220316267211,0,2.8902479647880432,14.2,24.072184,30,54,0,0,0,1,0,1,Not LSOG,8,0,100,92,6,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193966290487,2022,47.01234,-68.82531,74,75.91009555534032,13.26058706936484,2.8406813845016994,20.1,12.036092,30,54,0,0,0,0,0,0,Not LSOG,19,0,100,21,75,4,1,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193967290487,2022,47.09905,-68.94218,40,196.72555576348043,0,1.8173886503864425,15.2,0,30,54,0,0,0,2,0,2,Not LSOG,15,0,100,39,50,11,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193968290487,2022,46.87347,-69.17378,30,157.47564333624337,0,1.2655993215762051,7.5,0,30,54,0,0,0,2,0,2,Not LSOG,19,0,100,53,46,1,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193969290487,2022,46.92364,-68.87102,94,118.19282630415947,16.913066287896356,4.600338213412161,22.7,30.09023,30,54,0,1,1,1,1,4,Transitioning LS,9,0,100,29,70,1,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193970290487,2022,46.86641,-68.9498,15,12.585566576274118,0,1.0765403787079317,6.8,0,30,54,0,0,0,0,0,0,Not LSOG,15,0,100,30,52,18,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193971290487,2022,46.96744,-69.06041,52,123.26437113506495,0,1.2409257635901179,9.7,6.018046,30,54,0,0,0,2,0,2,Not LSOG,13,0,100,57,40,3,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193972290487,2022,46.80065,-68.98962,111,116.98690872866831,29.93043920369076,5.019866221294907,21.7,12.036092,30,54,0,1,1,1,0,3,Not LSOG,19,0,100,44,54,2,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193973290487,2022,46.89803,-69.11525,35,16.614054015423118,0,1.5672790550389029,9.6,0,30,54,0,0,0,0,0,0,Not LSOG,4,1,99,81,15,3,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193974290487,2022,46.60062,-69.19304,60,164.10483412802927,0,1.919203820444452,17.1,6.018046,30,54,0,0,0,2,0,2,Not LSOG,14,0,100,61,35,4,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193975290487,2022,44.38858,-70.81745,65,136.3467756628296,0,2.319351255309004,18.7,12.036092,30,54,0,0,0,2,0,2,Not LSOG,10,2,98,50,45,3,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193976290487,2022,44.23057,-70.89292,68,113.20821705148127,0,3.3413449822654164,16,0,30,54,0,0,1,1,0,2,Not LSOG,18,0,100,20,67,13,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193977290487,2022,44.08611,-70.85819,35,73.5665806656486,0,1.1514903643955106,10,0,30,54,0,0,0,0,0,0,Not LSOG,11,15,85,33,50,2,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815193979290487,2022,44.63828,-71.01475,40,30.53381603110092,0,1.24933089986803,9.8,12.036092,30,54,0,0,0,0,0,0,Not LSOG,18,0,100,29,71,0,1,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193980290487,2022,44.48103,-70.92898,107,133.54038610625196,13.659379507405438,3.9637165347769066,20.4,18.054138000000002,30,54,0,1,1,2,0,4,Transitioning LS,22,0,100,52,48,0,1,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193981290487,2022,44.39169,-70.99557,181,250.4435252075935,50.26491485301528,5.434950072727372,25.8,36.108276000000004,30,54,1,2,1,2,1,7,LS,6,0,100,27,69,4,0,7,LS,LS
ME,2019-2023,2021,815193982290487,2022,44.89943,-70.44213,35,91.73386017822456,0,1.2460433406114564,10.3,12.036092,30,54,0,0,0,1,0,1,Not LSOG,18,1,99,54,43,2,1,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193983290487,2022,44.73232,-70.38177,95,177.65341350797377,15.313629620759041,4.181769360269198,21.6,42.126322,30,54,0,1,1,2,1,5,Transitioning LS,11,3,97,63,34,0,0,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193984290487,2022,44.65366,-70.42779,104,13.35719973465936,0,2.577777426849556,9.9,12.036092,30,54,0,1,0,0,0,1,Not LSOG,16,2,98,51,44,3,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193985290487,2022,44.93796,-70.28901,136,112.27118283103823,0,4.264142234448901,15.7,12.036092,30,54,0,2,1,1,0,4,Transitioning LS,20,0,100,43,55,2,1,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193986290487,2022,44.66086,-70.58341,66,124.15581154210895,22.530623964492957,3.3398647009683797,26.2,48.144368,30,54,0,0,1,2,1,4,Transitioning LS,18,0,100,58,42,0,1,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815193987290487,2022,44.46793,-70.61279,64,104.12372807472383,0,2.5792670695149438,14.1,54.162414,30,54,0,0,0,1,2,3,Not LSOG,23,10,90,67,22,1,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193988290487,2022,44.47677,-70.582,78,98.39162887335252,0,2.783227732018057,19.5,18.054138000000002,30,54,0,0,0,1,0,1,Not LSOG,3,0,100,30,68,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193989290487,2022,44.59489,-70.6362,97,196.4906119486116,0,2.3123101325979083,17.4,0,30,54,0,1,0,2,0,3,Not LSOG,20,0,100,46,53,1,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193991290487,2022,44.45491,-70.75084,34,130.75027400754755,0,1.6953174997193055,17.1,12.036092,30,54,0,0,0,2,0,2,Not LSOG,20,1,99,42,57,0,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193992290487,2022,44.29575,-70.6983,100,81.84500903085588,0,3.2745801257565836,18.3,24.072184,30,54,0,1,1,1,0,3,Not LSOG,21,0,100,28,71,1,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193993290487,2022,44.22419,-70.74315,85,192.08377645728802,0,3.804887131761626,17.1,60.18046,30,54,0,1,1,2,2,6,LS,20,0,100,25,73,2,1,7,LS,LS
ME,2019-2023,2021,815193994290487,2022,46.46247,-68.82858,135,119.72599816869432,61.43241601506744,4.596704018811791,23.5,6.018046,30,54,1,2,1,1,0,5,Transitioning LS,18,0,100,39,55,6,1,6,Transitioning LS,LS
ME,2019-2023,2021,815193995290487,2022,46.3351,-69.00406,46,102.66674306485068,13.39286143358736,2.6058104076449182,20.2,36.108276000000004,30,54,0,0,0,1,1,2,Not LSOG,16,0,100,50,48,2,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815193996290487,2022,46.49125,-69.06277,89,83.96781918864623,0,2.6271781506752023,13.1,72.21655200000001,30,54,0,1,0,1,2,4,Transitioning LS,12,0,100,46,46,8,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815193997290487,2022,46.426177,-69.112341,65,139.69121400940176,0,1.924023898837967,12.9,6.018046,30,54,0,0,0,2,0,2,Not LSOG,18,0,100,68,30,2,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815193998290487,2022,46.37607,-69.18813,40,114.54977154090636,0,1.3618164246635824,9,12.036092,30,54,0,0,0,1,0,1,Not LSOG,17,0,100,70,28,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815193999290487,2022,46.19627,-69.1305,60,126.12439690013987,13.52579224626756,2.43331162083686,20.3,30.09023,30,54,0,0,0,2,1,3,Not LSOG,6,2,98,81,13,4,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194000290487,2022,46.13199,-69.18858,125,259.62580939901505,94.79181373744967,4.6216310084797785,38.1,18.054138000000002,30,54,2,2,1,2,0,7,LS,12,5,95,69,22,4,0,7,LS,LS
ME,2019-2023,2021,815194002290487,2022,46.14926,-69.3711,97,175.54200398076995,0,2.541389414939736,17.3,18.054138000000002,30,54,0,1,0,2,0,3,Not LSOG,13,0,100,50,48,2,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194003290487,2022,45.9822,-69.28377,33,97.25650602586235,0,1.0548625026907474,12.6,12.036092,30,54,0,0,0,1,0,1,Not LSOG,4,0,100,57,42,1,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194004290487,2022,45.38515,-70.79489,90,105.48776815663751,18.591933218412958,4.634917554177397,23.8,54.162414,30,54,0,1,1,1,2,5,Transitioning LS,4,10,90,66,21,3,0,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815194005290487,2022,45.2364,-70.71722,93,145.10481466217686,13.1289691536,4.16240951088285,20,18.054138000000002,30,54,0,1,1,2,0,4,Transitioning LS,14,0,100,30,64,6,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815194007290487,2022,45.22474,-70.86291,76,77.14582274655359,0,3.805786063540182,17.3,18.054138000000002,30,54,0,0,1,0,0,1,Not LSOG,0,2,98,70,25,3,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194008290487,2022,45.1709,-70.96003,14,3.02965740188748,0,0.4763139720814413,2.1,12.036092,30,54,0,0,0,0,0,0,Not LSOG,6,1,99,72,27,0,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815194009290487,2022,44.95568,-70.92449,67,109.848479352561,14.337162539960037,3.579665328430202,20.9,0,30,54,0,0,1,1,0,2,Not LSOG,23,0,100,43,57,0,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194010290487,2022,45.02067,-70.89772,70,70.86830928046344,0,2.0309277899713374,12.6,60.18046,30,54,0,0,0,0,2,2,Not LSOG,22,0,100,42,57,1,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194011290487,2022,45.35583,-69.82731,34,156.91257446457996,0,1.6830881736908112,9.6,6.018046,30,54,0,0,0,2,0,2,Not LSOG,18,0,100,70,30,0,1,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194012290487,2022,45.26829,-69.88812,88,90.47108321255016,0,3.2638160777584893,16.4,60.18046,30,54,0,1,1,1,2,5,Transitioning LS,21,0,100,67,29,4,1,6,Transitioning LS,LS
ME,2019-2023,2021,815194013290487,2022,45.38873,-70.01822,81,107.37684675512136,0,3.5653266648678588,17,48.144368,30,54,0,1,1,1,1,4,Transitioning LS,15,0,100,46,51,3,0,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815194014290487,2022,45.22044,-70.1281,98,193.54247026437346,0,2.420256909756253,14.9,18.054138000000002,30,54,0,1,0,2,0,3,Not LSOG,14,1,99,46,50,3,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194015290487,2022,45.11926,-70.05874,45,93.67667548410023,0,2.6239103920731797,14.1,24.072184,30,54,0,0,0,1,0,1,Not LSOG,11,2,98,49,47,2,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194016290487,2022,45.07013,-70.05548,50,104.6332693622628,0,1.767232508004107,11,0,30,54,0,0,0,1,0,1,Not LSOG,5,0,100,94,6,0,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194018290487,2022,44.91802,-70.17949,50,97.57386840983183,0,1.840715295658485,9.1,12.036092,30,54,0,0,0,1,0,1,Not LSOG,23,0,100,72,28,0,1,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815194019290487,2022,44.86262,-70.23585,65,91.97709198541128,0,2.2698056026266618,12.9,78.234598,30,54,0,0,0,1,2,3,Not LSOG,18,0,100,55,45,0,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815194020290487,2022,45.00063,-70.25219,94,62.561772705703675,0,2.3821166876125783,14.2,12.036092,30,54,0,1,0,0,0,1,Not LSOG,15,0,100,29,63,8,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194021290487,2022,45.67552,-69.95959,40,62.013961979782195,0,1.7726734388552334,11.2,6.018046,30,54,0,0,0,0,0,0,Not LSOG,19,0,100,85,15,0,1,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194022290487,2022,45.62857,-70.0859,30,47.21395532515344,0,1.0010110844921842,7.7,0,30,54,0,0,0,0,0,0,Not LSOG,16,0,100,74,25,1,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815194023290487,2022,45.70653,-70.14033,96,158.41610662469077,0,2.29555059477579,15.4,12.036092,30,54,0,1,0,2,0,3,Not LSOG,19,0,100,59,40,1,1,4,Not LSOG,Transitioning LS
ME,2019-2023,2021,815194024290487,2022,45.53456,-70.07727,25,87.62429037946788,0,0.7874759826597723,6.6,6.018046,30,54,0,0,0,1,0,1,Not LSOG,16,1,99,72,26,1,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194025290487,2022,45.62525,-70.19295,33,215.0406705382153,0,1.5221068218498428,13.3,6.018046,30,54,0,0,0,2,0,2,Not LSOG,17,0,100,54,44,2,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815194026290487,2022,45.52209,-70.14058,65,149.45527549280303,0,1.7921675873671712,11.5,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,17,1,99,70,28,1,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815194027290487,2022,45.44679,-70.13664,15,29.53609321354272,0,0.5356666645500764,3.1,18.054138000000002,30,54,0,0,0,0,0,0,Not LSOG,20,2,98,84,14,0,1,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194028290487,2022,45.49652,-70.29904,109,119.44653216798024,0,3.1847644708475245,15.2,24.072184,30,54,0,1,1,1,0,3,Not LSOG,5,1,99,56,39,4,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194029290487,2022,45.32233,-70.24531,63,104.50167286239252,0,2.479318970726837,17.9,0,30,54,0,0,0,1,0,1,Not LSOG,15,0,100,46,49,5,0,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194030290487,2022,45.41597,-70.36548,55,93.27939352132428,0,3.1440141543930467,15,6.018046,30,54,0,0,1,1,0,2,Not LSOG,17,1,99,56,39,4,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815194031290487,2022,45.34949,-70.42918,54,48.476345611390556,0,2.0108208577992026,13.7,18.054138000000002,30,54,0,0,0,0,0,0,Not LSOG,4,0,100,48,50,2,0,0,Not LSOG,Not LSOG
ME,2019-2023,2021,815194032290487,2022,45.25738,-70.30149,73,60.70602823649172,0,2.197475515989289,13.7,0,30,54,0,0,0,0,0,0,Not LSOG,19,0,100,78,22,0,1,1,Not LSOG,Not LSOG
ME,2019-2023,2021,815194033290487,2022,45.16772,-70.36736,75,106.45672199301792,0,2.2427485872546433,16,78.234598,30,54,0,0,0,1,2,3,Not LSOG,14,0,100,53,47,0,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194034290487,2022,45.27747,-70.48239,98,198.82564910819747,16.03079956077444,4.594585605750936,22.1,30.09023,30,54,0,1,1,2,1,5,Transitioning LS,15,0,100,33,64,3,0,5,Transitioning LS,Transitioning LS
ME,2019-2023,2021,815194035290487,2022,45.91902,-69.3661,107,119.3009519374956,0,4.009903859473178,17.6,18.054138000000002,30,54,0,1,1,1,0,3,Not LSOG,11,0,100,40,58,2,0,3,Not LSOG,Not LSOG
ME,2019-2023,2021,815194036290487,2022,46.00313,-69.48562,48,183.72550926148955,0,1.6581057968555608,11.5,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,4,0,100,70,29,1,0,2,Not LSOG,Not LSOG
ME,2019-2023,2021,815194037290487,2022,45.91909,-69.60143,121,21.59881777424916,0,0.902665216713566,7.6,6.018046,30,54,0,2,0,0,0,2,Not LSOG,4,1,99,92,6,1,0,2,Not LSOG,Not LSOG
